COLLISION_ID,index,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET
4362579,8653,10/18/20,15:00:00,MANHATTAN,10037,40.813915,-73.93477,"(40.813915, -73.93477)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,EAST 138 STREET
4358920,8659,10/18/20,17:00:00,BROOKLYN,11203,40.6525,-73.924644,"(40.6525, -73.924644)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,E-Bike,CHURCH AVENUE
4358966,8484,10/18/20,18:00:00,QUEENS,11411,40.697147,-73.73402,"(40.697147, -73.73402)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,225 STREET
4359875,8420,10/18/20,18:00:00,MANHATTAN,10027,40.81636,-73.954094,"(40.81636, -73.954094)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,AMSTERDAM AVENUE
4358989,9162,10/18/20,19:00:00,QUEENS,11385,40.701046,-73.91068,"(40.701046, -73.91068)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Sedan,Bike,GATES AVENUE
4359001,8469,10/18/20,20:00:00,BROOKLYN,11221,40.68864,-73.920555,"(40.68864, -73.920555)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,BROADWAY
4359053,9092,10/18/20,20:00:00,BROOKLYN,11204,40.608078,-73.979706,"(40.608078, -73.979706)",1,0,0,0,1,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,E-Scooter,Sedan,WEST 6 STREET
4361354,9003,10/18/20,22:00:00,BROOKLYN,11233,40.677174,-73.924774,"(40.677174, -73.924774)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,Bike,ATLANTIC AVENUE
4359224,9016,10/18/20,22:00:00,QUEENS,11375,40.7244,-73.84981,"(40.7244, -73.84981)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,QUEENS BOULEVARD
4361480,8960,10/19/20,9:00:00,QUEENS,11355,40.744553,-73.8138,"(40.744553, -73.8138)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,View Obstructed/Limited,Station Wagon/Sport Utility Vehicle,Bike,KISSENA BOULEVARD
4359994,8431,10/19/20,9:00:00,BROOKLYN,11211,40.708424,-73.95134,"(40.708424, -73.95134)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Taxi,E-Bike,SOUTH 3 STREET
4360699,8276,10/19/20,11:00:00,BROOKLYN,11219,40.633083,-74.00558,"(40.633083, -74.00558)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing Too Closely,Taxi,Bike,60 STREET
4360201,8702,10/19/20,13:00:00,MANHATTAN,10039,40.80123,-73.9577,"(40.80123, -73.9577)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Taxi,Bike,8 AVENUE
4359276,14110,10/19/20,14:00:00,BROOKLYN,11220,40.63645,-74.01575,"(40.63645, -74.01575)",2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,E-Bike,Station Wagon/Sport Utility Vehicle,6 AVENUE
4360778,8602,10/19/20,16:00:00,BROOKLYN,11235,40.58667,-73.966156,"(40.58667, -73.966156)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,OCEAN PARKWAY
4360785,8887,10/19/20,16:00:00,BRONX,10460,40.841087,-73.86447,"(40.841087, -73.86447)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,WHITE PLAINS ROAD
4360266,8427,10/19/20,17:00:00,BROOKLYN,11238,40.686264,-73.9567,"(40.686264, -73.9567)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Motorcycle,E-Bike,FRANKLIN AVENUE
4360118,8736,10/19/20,17:00:00,BRONX,10467,40.87982,-73.86727,"(40.87982, -73.86727)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,Bike,EAST 213 STREET
4366295,8630,10/19/20,20:00:00,BROOKLYN,11212,40.66495,-73.92288,"(40.66495, -73.92288)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Alcohol Involvement,Station Wagon/Sport Utility Vehicle,Bike,RUTLAND ROAD
4359525,8925,10/19/20,21:00:00,BRONX,10459,40.824654,-73.89194,"(40.824654, -73.89194)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Bus,Bike,WESTCHESTER AVENUE
4359560,8471,10/19/20,21:00:00,MANHATTAN,10033,40.848938,-73.93708,"(40.848938, -73.93708)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,BROADWAY
4359451,8758,10/20/20,3:00:00,MANHATTAN,10012,40.72179,-73.99986,"(40.72179, -73.99986)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Garbage or Refuse,E-Bike,BROADWAY
4360161,8614,10/20/20,8:00:00,BRONX,10468,40.862534,-73.89708,"(40.862534, -73.89708)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bus,Bike,EAST FORDHAM ROAD
4359683,8799,10/20/20,13:00:00,MANHATTAN,10025,40.80293,-73.96759,"(40.80293, -73.96759)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Taxi,Bike,BROADWAY
4360025,8294,10/20/20,15:00:00,BRONX,10451,40.81881,-73.92828,"(40.81881, -73.92828)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,E-Scooter,EAST 149 STREET
4359750,14103,10/20/20,15:00:00,BROOKLYN,11231,40.685062,-74.00269,"(40.685062, -74.00269)",2,0,0,0,2,0,0,0,Unspecified,Unspecified,Van,Bike,COLUMBIA STREET
4360090,8321,10/20/20,16:00:00,MANHATTAN,10029,40.792927,-73.94791,"(40.792927, -73.94791)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 106 STREET
4359665,8389,10/20/20,17:00:00,BROOKLYN,11205,40.69133,-73.95177,"(40.69133, -73.95177)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,DE KALB AVENUE
4359752,9131,10/20/20,17:00:00,BROOKLYN,11231,40.68336,-74.00597,"(40.68336, -74.00597)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Bike,Sedan,VAN BRUNT STREET
4360077,8911,10/20/20,17:00:00,BRONX,10457,40.84588,-73.904755,"(40.84588, -73.904755)",1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,CLAY AVENUE
4359756,8800,10/20/20,18:00:00,MANHATTAN,10019,40.76432,-73.9772,"(40.76432, -73.9772)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Bike,Sedan,WEST 57 STREET
4359836,8628,10/20/20,19:00:00,MANHATTAN,10034,40.86769,-73.92122,"(40.86769, -73.92122)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,Bike,BROADWAY
4360078,9106,10/20/20,22:00:00,BRONX,10453,40.856106,-73.90646,"(40.856106, -73.90646)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,WEST 181 STREET
4361185,8807,10/21/20,7:00:00,MANHATTAN,10040,40.854904,-73.92965,"(40.854904, -73.92965)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,SAINT NICHOLAS AVENUE
4359840,8967,10/21/20,7:00:00,BROOKLYN,11207,40.66447,-73.89593,"(40.66447, -73.89593)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,LIVONIA AVENUE
4360130,8314,10/21/20,8:00:00,BRONX,10460,40.839565,-73.87583,"(40.839565, -73.87583)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Sedan,E-Bike,EAST 178 STREET
4359997,8743,10/21/20,8:00:00,BROOKLYN,11211,40.71196,-73.9407,"(40.71196, -73.9407)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Pick-up Truck,Bike,GRAND STREET
4359861,8360,10/21/20,9:00:00,BROOKLYN,11218,40.65735,-73.97405,"(40.65735, -73.97405)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,PROSPECT PARK SOUTHWEST
4359918,9020,10/21/20,9:00:00,MANHATTAN,10003,40.731163,-73.99193,"(40.731163, -73.99193)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,Taxi,E-Scooter,EAST 9 STREET
4360040,8516,10/21/20,11:00:00,MANHATTAN,10002,40.714005,-73.99749,"(40.714005, -73.99749)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,BOWERY
4359903,9139,10/21/20,11:00:00,BROOKLYN,11214,40.596672,-73.989716,"(40.596672, -73.989716)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,E-Bike,Sedan,BENSON AVENUE
4360773,8438,10/21/20,13:00:00,QUEENS,11106,40.758175,-73.924065,"(40.758175, -73.924065)",1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,Pick-up Truck,Bike,35 STREET
4359921,8381,10/21/20,16:00:00,MANHATTAN,10001,40.752052,-74.000984,"(40.752052, -74.000984)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Bike,Sedan,10 AVENUE
4360010,8752,10/21/20,17:00:00,BROOKLYN,11223,40.590748,-73.968376,"(40.590748, -73.968376)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,AVENUE X
4360088,8705,10/21/20,17:00:00,MANHATTAN,10075,40.771023,-73.95365,"(40.771023, -73.95365)",1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Motorcycle,E-Scooter,EAST 77 STREET
4360047,8513,10/21/20,18:00:00,MANHATTAN,10019,40.762917,-73.98566,"(40.762917, -73.98566)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Taxi,Bike,8 AVENUE
4360013,8897,10/21/20,20:00:00,BROOKLYN,11235,40.591106,-73.96513,"(40.591106, -73.96513)",1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,Sedan,E-Scooter,AVENUE X
4360103,8383,10/21/20,20:00:00,BRONX,10452,40.83787,-73.9197,"(40.83787, -73.9197)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,JEROME AVENUE
4360305,8423,10/21/20,23:00:00,MANHATTAN,10016,40.74668,-73.9745,"(40.74668, -73.9745)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,E-Scooter,2 AVENUE
4359986,8368,10/22/20,1:00:00,BROOKLYN,11236,40.642113,-73.90307,"(40.642113, -73.90307)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,E-Scooter,FLATLANDS AVENUE
4360145,8792,10/22/20,7:00:00,MANHATTAN,10034,40.863113,-73.920616,"(40.863113, -73.920616)",1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,NAGLE AVENUE
4360174,8664,10/22/20,8:00:00,BRONX,10467,40.882217,-73.88046,"(40.882217, -73.88046)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,E-Scooter,EAST GUN HILL ROAD
4360213,8581,10/22/20,9:00:00,BROOKLYN,11229,40.60954,-73.94653,"(40.60954, -73.94653)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,EAST 27 STREET
4360262,8432,10/22/20,11:00:00,BROOKLYN,11205,40.689228,-73.957,"(40.689228, -73.957)",1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Sedan,Bike,LAFAYETTE AVENUE
4360403,8450,10/22/20,13:00:00,MANHATTAN,10024,40.782627,-73.97499,"(40.782627, -73.97499)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,COLUMBUS AVENUE
4360872,9034,10/22/20,13:00:00,BROOKLYN,11226,40.638775,-73.9601,"(40.638775, -73.9601)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Scooter,DITMAS AVENUE
4360434,8969,10/22/20,13:00:00,QUEENS,11372,40.752663,-73.87633,"(40.752663, -73.87633)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Bike,91 STREET
4360340,8821,10/22/20,14:00:00,MANHATTAN,10019,40.766285,-73.98186,"(40.766285, -73.98186)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,WEST 57 STREET
4360220,8367,10/22/20,15:00:00,BROOKLYN,11235,40.581783,-73.94808,"(40.581783, -73.94808)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,SHORE BOULEVARD
4361560,8959,10/22/20,17:00:00,MANHATTAN,10027,40.805836,-73.94691,"(40.805836, -73.94691)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Taxi,Bike,WEST 122 STREET
4360268,8388,10/22/20,21:00:00,BROOKLYN,11237,40.698807,-73.91837,"(40.698807, -73.91837)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,E-Bike,E-Scooter,MYRTLE AVENUE
4362294,8610,10/23/20,0:00:00,BROOKLYN,11207,40.66879,-73.88839,"(40.66879, -73.88839)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,BLAKE AVENUE
4360881,9002,10/23/20,7:00:00,QUEENS,11104,40.744686,-73.916504,"(40.744686, -73.916504)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,43 AVENUE
4360939,9102,10/23/20,7:00:00,MANHATTAN,10018,40.7517,-73.986404,"(40.7517, -73.986404)",1,0,0,0,1,0,0,0,Brakes Defective,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,AVENUE OF THE AMERICAS
4360459,8658,10/23/20,10:00:00,STATEN ISLAND,10303,40.631336,-74.1478,"(40.631336, -74.1478)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,WALKER STREET
4360584,8486,10/23/20,12:00:00,MANHATTAN,10025,40.79156,-73.968475,"(40.79156, -73.968475)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,WEST 94 STREET
4360464,9125,10/23/20,12:00:00,MANHATTAN,10017,40.750763,-73.97446,"(40.750763, -73.97446)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,EAST 42 STREET
4360609,9118,10/23/20,13:00:00,MANHATTAN,10014,40.73115,-74.008934,"(40.73115, -74.008934)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,MORTON STREET
4360743,8341,10/23/20,13:00:00,MANHATTAN,10012,40.72593,-73.99466,"(40.72593, -73.99466)",1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Driver Inattention/Distraction,Sedan,Bike,LAFAYETTE STREET
4360491,8454,10/23/20,15:00:00,QUEENS,11354,40.76536,-73.82787,"(40.76536, -73.82787)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,UNION STREET
4360559,8761,10/23/20,15:00:00,BRONX,10453,40.85018,-73.91059,"(40.85018, -73.91059)",1,0,0,0,1,0,0,0,Other Vehicular,Other Vehicular,Sedan,E-Scooter,JEROME AVENUE
4360631,8662,10/23/20,17:00:00,QUEENS,11432,40.70766,-73.78773,"(40.70766, -73.78773)",1,0,0,0,1,0,0,0,Outside Car Distraction,Driver Inattention/Distraction,Sedan,Bike,172 STREET
4361446,9030,10/23/20,18:00:00,BROOKLYN,11237,40.69919,-73.91469,"(40.69919, -73.91469)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Sedan,Bike,IRVING AVENUE
4361788,9019,10/23/20,20:00:00,BROOKLYN,11232,40.657665,-74.00093,"(40.657665, -74.00093)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,30 STREET
4361392,8956,10/23/20,21:00:00,BROOKLYN,11216,40.67363,-73.95401,"(40.67363, -73.95401)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,BEDFORD AVENUE
4361460,8872,10/24/20,7:00:00,BROOKLYN,11221,40.691822,-73.92223,"(40.691822, -73.92223)",1,0,0,0,1,0,0,0,Passing Too Closely,Passing Too Closely,Station Wagon/Sport Utility Vehicle,Bike,BUSHWICK AVENUE
4360648,9086,10/24/20,8:00:00,BROOKLYN,11203,40.65624,-73.93669,"(40.65624, -73.93669)",2,0,0,0,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,E-Bike,TROY AVENUE
4361452,8465,10/24/20,10:00:00,BROOKLYN,11207,40.68665,-73.91315,"(40.68665, -73.91315)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Bike,Station Wagon/Sport Utility Vehicle,BUSHWICK AVENUE
4360694,8499,10/24/20,11:00:00,MANHATTAN,10031,40.821117,-73.957466,"(40.821117, -73.957466)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,RIVERSIDE DRIVE
4361090,14098,10/24/20,12:00:00,BRONX,10451,40.817387,-73.92277,"(40.817387, -73.92277)",2,0,0,0,2,0,0,0,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,MORRIS AVENUE
4364226,8646,10/24/20,13:00:00,MANHATTAN,10002,40.72293,-73.98865,"(40.72293, -73.98865)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,School Bus,E-Bike,EAST HOUSTON STREET
4363951,9089,10/24/20,14:00:00,BRONX,10463,40.885098,-73.90066,"(40.885098, -73.90066)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,BROADWAY
4361188,8320,10/24/20,14:00:00,MANHATTAN,10002,40.7224,-73.99165,"(40.7224, -73.99165)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,E-Scooter,CHRYSTIE STREET
4361321,9063,10/24/20,15:00:00,MANHATTAN,10035,40.79793,-73.934,"(40.79793, -73.934)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,1 AVENUE
4363624,8613,10/24/20,16:00:00,BROOKLYN,11216,40.683582,-73.953964,"(40.683582, -73.953964)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,BEDFORD AVENUE
4361465,8554,10/24/20,16:00:00,BROOKLYN,11221,40.693874,-73.91777,"(40.693874, -73.91777)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,CENTRAL AVENUE
4360690,8451,10/24/20,17:00:00,BROOKLYN,11213,40.66925,-73.93944,"(40.66925, -73.93944)",1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EASTERN PARKWAY
4360956,8891,10/24/20,17:00:00,BRONX,10462,40.840317,-73.863014,"(40.840317, -73.863014)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,E-Scooter,Sedan,GUERLAIN STREET
4360642,8781,10/24/20,17:00:00,BROOKLYN,11201,40.690468,-73.9879,"(40.690468, -73.9879)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,PK,Bike,SMITH STREET
4361541,8902,10/24/20,18:00:00,BROOKLYN,11235,40.57803,-73.95692,"(40.57803, -73.95692)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Sedan,Bike,BRIGHTON BEACH AVENUE
4360640,8511,10/24/20,19:00:00,BROOKLYN,11217,40.68987,-73.988304,"(40.68987, -73.988304)",1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Taxi,Bike,SCHERMERHORN STREET
4360978,8834,10/24/20,19:00:00,MANHATTAN,10032,40.83349,-73.94158,"(40.83349, -73.94158)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,Bike,WEST 158 STREET
4361119,8860,10/24/20,19:00:00,BROOKLYN,11218,40.64076,-73.97502,"(40.64076, -73.97502)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,AVENUE C
4362193,9150,10/24/20,19:00:00,BROOKLYN,11222,40.73027,-73.953476,"(40.73027, -73.953476)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,E-Bike,GREENPOINT AVENUE
4360859,8564,10/24/20,20:00:00,BROOKLYN,11230,40.633663,-73.96395,"(40.633663, -73.96395)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,E-Bike,RUGBY ROAD
4360866,8411,10/24/20,20:00:00,MANHATTAN,10023,40.78108,-73.985374,"(40.78108, -73.985374)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Bike,RIVERSIDE DRIVE
4361083,8382,10/24/20,21:00:00,BRONX,10451,40.816532,-73.92822,"(40.816532, -73.92822)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Sedan,Bike,EAST 144 STREET
4360999,9014,10/24/20,21:00:00,MANHATTAN,10033,40.846725,-73.93563,"(40.846725, -73.93563)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,WEST 177 STREET
4361078,8977,10/25/20,0:00:00,BRONX,10454,40.810253,-73.91434,"(40.810253, -73.91434)",1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,Sedan,E-Scooter,SAINT MARYS STREET
4361662,9070,10/25/20,5:00:00,BRONX,10457,40.844368,-73.88902,"(40.844368, -73.88902)",1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Sedan,E-Bike,EAST TREMONT AVENUE
4361812,8842,10/25/20,7:00:00,MANHATTAN,10037,40.820435,-73.93624,"(40.820435, -73.93624)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Taxi,E-Scooter,WEST 145 STREET
4360867,9067,10/25/20,8:00:00,MANHATTAN,10023,40.778797,-73.98206,"(40.778797, -73.98206)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,WEST 72 STREET
4361451,8678,10/25/20,10:00:00,BROOKLYN,11237,40.701103,-73.92239,"(40.701103, -73.92239)",1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Sedan,E-Bike,DE KALB AVENUE
4360972,8588,10/25/20,14:00:00,BROOKLYN,11233,40.68268,-73.922676,"(40.68268, -73.922676)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,RALPH AVENUE
4360921,9035,10/25/20,17:00:00,QUEENS,11693,40.600945,-73.82037,"(40.600945, -73.82037)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Pick-up Truck,Bike,WEST 17 ROAD
4361349,8340,10/25/20,19:00:00,BROOKLYN,11213,40.669098,-73.93666,"(40.669098, -73.93666)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,Bike,EASTERN PARKWAY
4361776,8595,10/26/20,15:00:00,MANHATTAN,10035,40.8076,-73.93719,"(40.8076, -73.93719)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,E-Scooter,PARK AVENUE
4361369,8395,10/26/20,15:00:00,BROOKLYN,11225,40.662846,-73.94284,"(40.662846, -73.94284)",1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Sedan,E-Scooter,LEFFERTS AVENUE
4361676,8520,10/26/20,16:00:00,MANHATTAN,10025,40.796738,-73.96098,"(40.796738, -73.96098)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Sedan,Bike,WEST 104 STREET
4361654,8459,10/26/20,17:00:00,QUEENS,11372,40.74945,-73.88711,"(40.74945, -73.88711)",1,0,0,0,1,0,0,0,Other Vehicular,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,Bike,79 STREET
4365311,8671,10/26/20,17:00:00,BROOKLYN,11203,40.641716,-73.93611,"(40.641716, -73.93611)",1,0,0,0,1,0,0,0,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,EAST 43 STREET
4361482,8667,10/26/20,18:00:00,QUEENS,11367,40.725937,-73.8165,"(40.725937, -73.8165)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Sedan,Bike,150 STREET
4361558,8757,10/26/20,19:00:00,BROOKLYN,11210,40.636326,-73.958405,"(40.636326, -73.958405)",1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,Bike,FOSTER AVENUE
4361472,8333,10/26/20,19:00:00,QUEENS,11419,40.687565,-73.83441,"(40.687565, -73.83441)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Pick-up Truck,E-Scooter,101 AVENUE
4361867,8931,10/26/20,20:00:00,BROOKLYN,11206,40.702713,-73.937325,"(40.702713, -73.937325)",1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Sedan,Bike,BUSHWICK AVENUE
4363878,14099,10/26/20,20:00:00,BROOKLYN,11234,40.621216,-73.93539,"(40.621216, -73.93539)",2,0,0,0,2,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Bus,Bike,FLATBUSH AVENUE
