collision_id,dates,times,borough,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,vehicle_type_code_1,vehicle_type_code_2,street,bike_lane,day_of_week,month,temperature,visibility,humidity,wind_speed,weather_main
4334168,7/22/20,16:00:00,QUEENS,11421,40.689842,-73.850075,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,van,Bike,WOODHAVEN BOULEVARD,0,Wednesday,July,87.85,10000,58,6.93,Clear
4332478,7/22/20,16:00:00,MANHATTAN,10001,40.74715,-73.985504,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,5 AVENUE,1,Wednesday,July,87.85,10000,58,6.93,Clear
4332478,7/22/20,16:00:00,MANHATTAN,10001,40.74715,-73.985504,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,5 AVENUE,1,Wednesday,July,87.85,10000,58,6.93,Clear
4332478,7/22/20,16:00:00,MANHATTAN,10001,40.74715,-73.985504,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,5 AVENUE,1,Wednesday,July,87.85,10000,58,6.93,Clear
4331072,7/22/20,16:00:00,BROOKLYN,11234,40.583725,-73.89372,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,1,Wednesday,July,87.85,10000,58,6.93,Clear
4331072,7/22/20,16:00:00,BROOKLYN,11234,40.583725,-73.89372,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,1,Wednesday,July,87.85,10000,58,6.93,Clear
4331072,7/22/20,16:00:00,BROOKLYN,11234,40.583725,-73.89372,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,1,Wednesday,July,87.85,10000,58,6.93,Clear
4331057,7/22/20,17:00:00,QUEENS,11101,40.7471,-73.95008,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,11 STREET,0,Wednesday,July,89.02,10000,55,13.87,Clouds
4331057,7/22/20,17:00:00,QUEENS,11101,40.7471,-73.95008,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,11 STREET,0,Wednesday,July,89.02,10000,55,13.87,Clouds
4331496,7/22/20,17:00:00,BROOKLYN,11220,40.643986,-74.01149,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,sedan,Bike,5 AVENUE,1,Wednesday,July,89.02,10000,55,13.87,Clouds
4331496,7/22/20,17:00:00,BROOKLYN,11220,40.643986,-74.01149,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,sedan,Bike,5 AVENUE,1,Wednesday,July,89.02,10000,55,13.87,Clouds
4330996,7/22/20,18:00:00,BROOKLYN,11211,40.711037,-73.96059,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,bike,Sedan,SOUTH 5 PLACE,0,Wednesday,July,91.53,10000,50,10.29,Clear
4333008,7/22/20,19:00:00,QUEENS,11237,40.70431,-73.9133,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CYPRESS AVENUE,0,Wednesday,July,90.9,10000,54,11.99,Clouds
4333008,7/22/20,19:00:00,QUEENS,11237,40.70431,-73.9133,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CYPRESS AVENUE,0,Wednesday,July,90.9,10000,54,11.99,Clouds
4333008,7/22/20,19:00:00,QUEENS,11237,40.70431,-73.9133,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CYPRESS AVENUE,0,Wednesday,July,90.9,10000,54,11.99,Clouds
4330972,7/22/20,19:00:00,BRONX,10454,40.80565,-73.92062,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BROOK AVENUE,0,Wednesday,July,90.9,10000,54,11.99,Clouds
4330972,7/22/20,19:00:00,BRONX,10454,40.80565,-73.92062,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BROOK AVENUE,0,Wednesday,July,90.9,10000,54,11.99,Clouds
4330972,7/22/20,19:00:00,BRONX,10454,40.80565,-73.92062,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BROOK AVENUE,0,Wednesday,July,90.9,10000,54,11.99,Clouds
4331802,7/22/20,19:00:00,BROOKLYN,11221,40.68789,-73.936035,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,sedan,Bike,LEWIS AVENUE,1,Wednesday,July,90.9,10000,54,11.99,Clouds
4331802,7/22/20,19:00:00,BROOKLYN,11221,40.68789,-73.936035,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,sedan,Bike,LEWIS AVENUE,1,Wednesday,July,90.9,10000,54,11.99,Clouds
4331802,7/22/20,19:00:00,BROOKLYN,11221,40.68789,-73.936035,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,sedan,Bike,LEWIS AVENUE,1,Wednesday,July,90.9,10000,54,11.99,Clouds
4331101,7/22/20,20:00:00,QUEENS,11375,40.72293,-73.847336,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,e-scooter,Station Wagon/Sport Utility Vehicle,YELLOWSTONE BOULEVARD,0,Wednesday,July,90.46,10000,56,16.11,Clear
4331101,7/22/20,20:00:00,QUEENS,11375,40.72293,-73.847336,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,e-scooter,Station Wagon/Sport Utility Vehicle,YELLOWSTONE BOULEVARD,0,Wednesday,July,90.46,10000,56,16.11,Clear
4331351,7/22/20,20:00:00,BROOKLYN,11218,40.646378,-73.97085,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,pk,Bike,CONEY ISLAND AVENUE,1,Wednesday,July,90.46,10000,56,16.11,Clear
4331351,7/22/20,20:00:00,BROOKLYN,11218,40.646378,-73.97085,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,pk,Bike,CONEY ISLAND AVENUE,1,Wednesday,July,90.46,10000,56,16.11,Clear
4330982,7/22/20,21:00:00,MANHATTAN,10019,40.762966,-73.973976,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,taxi,Bike,5 AVENUE,0,Wednesday,July,89.96,10000,59,14.99,Rain
4330982,7/22/20,21:00:00,MANHATTAN,10019,40.762966,-73.973976,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,taxi,Bike,5 AVENUE,0,Wednesday,July,89.96,10000,59,14.99,Rain
4330993,7/23/20,6:00:00,MANHATTAN,10022,40.75898,-73.96244,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,EAST 58 STREET,0,Thursday,July,74.01,10000,88,10.29,Clear
4332802,7/23/20,7:00:00,QUEENS,11375,40.711823,-73.83612,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,UNION TURNPIKE,0,Thursday,July,73.94,10000,89,8.05,Clear
4331118,7/23/20,8:00:00,BROOKLYN,11207,40.665993,-73.8858,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,LIVONIA AVENUE,1,Thursday,July,73.98,10000,89,9.17,Clouds
4331240,7/23/20,10:00:00,BROOKLYN,11215,40.669243,-73.98294,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,6 AVENUE,1,Thursday,July,73.94,10000,90,10.29,Clouds
4334637,7/23/20,11:00:00,QUEENS,11377,40.746048,-73.89903,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,bike,Sedan,ROOSEVELT AVENUE,0,Thursday,July,74.66,10000,90,12.75,Clouds
4331722,7/23/20,12:00:00,BROOKLYN,11212,40.66885,-73.91635,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Scooter,STRAUSS STREET,0,Thursday,July,75.2,10000,87,11.41,Clouds
4331350,7/23/20,13:00:00,BROOKLYN,11206,40.702,-73.93205,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,station wagon/sport utility vehicle,E-Bike,NOLL STREET,0,Thursday,July,76.69,10000,84,9.17,Clouds
4332006,7/23/20,16:00:00,MANHATTAN,10009,40.721886,-73.977356,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,AVENUE D,1,Thursday,July,78.28,10000,83,11.41,Rain
4332006,7/23/20,16:00:00,MANHATTAN,10009,40.721886,-73.977356,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,AVENUE D,1,Thursday,July,78.28,10000,83,11.41,Rain
4331288,7/23/20,16:00:00,BROOKLYN,11234,40.608204,-73.920715,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FLATBUSH AVENUE,1,Thursday,July,78.28,10000,83,11.41,Rain
4331288,7/23/20,16:00:00,BROOKLYN,11234,40.608204,-73.920715,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FLATBUSH AVENUE,1,Thursday,July,78.28,10000,83,11.41,Rain
4333359,7/23/20,17:00:00,QUEENS,11372,40.747242,-73.88766,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,78 STREET,0,Thursday,July,80.55,10000,77,12.75,Clouds
4333359,7/23/20,17:00:00,QUEENS,11372,40.747242,-73.88766,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,78 STREET,0,Thursday,July,80.55,10000,77,12.75,Clouds
4332515,7/23/20,17:00:00,BROOKLYN,11237,40.703667,-73.9269,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,JEFFERSON STREET,0,Thursday,July,80.55,10000,77,12.75,Clouds
4332515,7/23/20,17:00:00,BROOKLYN,11237,40.703667,-73.9269,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,JEFFERSON STREET,0,Thursday,July,80.55,10000,77,12.75,Clouds
4331701,7/23/20,18:00:00,BROOKLYN,11226,40.64872,-73.96491,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CHURCH AVENUE,0,Thursday,July,86.5,10000,60,11.41,Clear
4332089,7/23/20,19:00:00,BROOKLYN,11206,40.700424,-73.9444,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,FLUSHING AVENUE,0,Thursday,July,86.99,10000,59,16.11,Clear
4332089,7/23/20,19:00:00,BROOKLYN,11206,40.700424,-73.9444,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,FLUSHING AVENUE,0,Thursday,July,86.99,10000,59,16.11,Clear
4332089,7/23/20,19:00:00,BROOKLYN,11206,40.700424,-73.9444,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,FLUSHING AVENUE,0,Thursday,July,86.99,10000,59,16.11,Clear
4331171,7/23/20,19:00:00,BROOKLYN,11228,40.609356,-74.01523,1,0,0,0,1,0,0,0,Unsafe Speed,Traffic Control Disregarded,sedan,Bike,14 AVENUE,1,Thursday,July,86.99,10000,59,16.11,Clear
4331171,7/23/20,19:00:00,BROOKLYN,11228,40.609356,-74.01523,1,0,0,0,1,0,0,0,Unsafe Speed,Traffic Control Disregarded,sedan,Bike,14 AVENUE,1,Thursday,July,86.99,10000,59,16.11,Clear
4331171,7/23/20,19:00:00,BROOKLYN,11228,40.609356,-74.01523,1,0,0,0,1,0,0,0,Unsafe Speed,Traffic Control Disregarded,sedan,Bike,14 AVENUE,1,Thursday,July,86.99,10000,59,16.11,Clear
4331255,7/23/20,19:00:00,MANHATTAN,10037,40.812744,-73.937645,1,0,0,0,1,0,0,0,Backing Unsafely,Following Too Closely,sedan,Bike,WEST 135 STREET,0,Thursday,July,86.99,10000,59,16.11,Clear
4331255,7/23/20,19:00:00,MANHATTAN,10037,40.812744,-73.937645,1,0,0,0,1,0,0,0,Backing Unsafely,Following Too Closely,sedan,Bike,WEST 135 STREET,0,Thursday,July,86.99,10000,59,16.11,Clear
4331255,7/23/20,19:00:00,MANHATTAN,10037,40.812744,-73.937645,1,0,0,0,1,0,0,0,Backing Unsafely,Following Too Closely,sedan,Bike,WEST 135 STREET,0,Thursday,July,86.99,10000,59,16.11,Clear
4332581,7/23/20,20:00:00,MANHATTAN,10033,40.847996,-73.9347,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,E-Bike,SAINT NICHOLAS AVENUE,0,Thursday,July,87.21,10000,61,14.99,Clouds
4332581,7/23/20,20:00:00,MANHATTAN,10033,40.847996,-73.9347,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,E-Bike,SAINT NICHOLAS AVENUE,0,Thursday,July,87.21,10000,61,14.99,Clouds
4332581,7/23/20,20:00:00,MANHATTAN,10033,40.847996,-73.9347,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,E-Bike,SAINT NICHOLAS AVENUE,0,Thursday,July,87.21,10000,61,14.99,Clouds
4331253,7/23/20,20:00:00,MANHATTAN,10030,40.8178,-73.9456,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,WEST 137 STREET,0,Thursday,July,87.21,10000,61,14.99,Clouds
4331253,7/23/20,20:00:00,MANHATTAN,10030,40.8178,-73.9456,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,WEST 137 STREET,0,Thursday,July,87.21,10000,61,14.99,Clouds
4331253,7/23/20,20:00:00,MANHATTAN,10030,40.8178,-73.9456,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,WEST 137 STREET,0,Thursday,July,87.21,10000,61,14.99,Clouds
4332287,7/23/20,20:00:00,QUEENS,11368,40.753563,-73.870705,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,35 AVENUE,0,Thursday,July,87.21,10000,61,14.99,Clouds
4332287,7/23/20,20:00:00,QUEENS,11368,40.753563,-73.870705,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,35 AVENUE,0,Thursday,July,87.21,10000,61,14.99,Clouds
4332287,7/23/20,20:00:00,QUEENS,11368,40.753563,-73.870705,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,35 AVENUE,0,Thursday,July,87.21,10000,61,14.99,Clouds
4331287,7/23/20,22:00:00,BRONX,10463,40.884033,-73.89797,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,e-scooter,Sedan,BAILEY AVENUE,0,Thursday,July,86.7,10000,62,12.75,Rain
4331374,7/24/20,9:00:00,MANHATTAN,10017,40.749157,-73.9727,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pavement Slippery,sedan,Bike,2 AVENUE,0,Friday,July,74.98,10000,83,5.82,Rain
4332001,7/24/20,10:00:00,BROOKLYN,11238,40.67118,-73.96934,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,pk,Bike,WEST DRIVE,1,Friday,July,75.38,10000,84,8.05,Rain
4331661,7/24/20,13:00:00,BRONX,10451,40.825573,-73.918465,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST 161 STREET,0,Friday,July,77.29,10000,83,9.17,Rain
4331628,7/24/20,15:00:00,STATEN ISLAND,10312,40.570877,-74.16984,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,RICHMOND AVENUE,0,Friday,July,73.98,10000,90,15.01,Thunderstorm
4332106,7/24/20,16:00:00,BROOKLYN,11235,40.588936,-73.94554,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,AVENUE Z,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4332106,7/24/20,16:00:00,BROOKLYN,11235,40.588936,-73.94554,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,AVENUE Z,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4332106,7/24/20,16:00:00,BROOKLYN,11235,40.588936,-73.94554,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,AVENUE Z,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4332123,7/24/20,16:00:00,BROOKLYN,11229,40.598198,-73.94249,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,EAST 29 STREET,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4332123,7/24/20,16:00:00,BROOKLYN,11229,40.598198,-73.94249,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,EAST 29 STREET,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4332123,7/24/20,16:00:00,BROOKLYN,11229,40.598198,-73.94249,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,EAST 29 STREET,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4331442,7/24/20,16:00:00,BROOKLYN,11207,40.655495,-73.88833,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,station wagon/sport utility vehicle,Bike,PENNSYLVANIA AVENUE,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4331442,7/24/20,16:00:00,BROOKLYN,11207,40.655495,-73.88833,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,station wagon/sport utility vehicle,Bike,PENNSYLVANIA AVENUE,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4331442,7/24/20,16:00:00,BROOKLYN,11207,40.655495,-73.88833,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,station wagon/sport utility vehicle,Bike,PENNSYLVANIA AVENUE,0,Friday,July,74.84,10000,87,14.99,Thunderstorm
4331693,7/24/20,17:00:00,BROOKLYN,11230,40.6337,-73.96719,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,CONEY ISLAND AVENUE,0,Friday,July,74.95,10000,86,11.41,Rain
4331693,7/24/20,17:00:00,BROOKLYN,11230,40.6337,-73.96719,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,CONEY ISLAND AVENUE,0,Friday,July,74.95,10000,86,11.41,Rain
4331553,7/24/20,17:00:00,BRONX,10453,40.8518,-73.909225,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Scooter,EAST TREMONT AVENUE,0,Friday,July,74.95,10000,86,11.41,Rain
4331553,7/24/20,17:00:00,BRONX,10453,40.8518,-73.909225,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Scooter,EAST TREMONT AVENUE,0,Friday,July,74.95,10000,86,11.41,Rain
4331565,7/24/20,18:00:00,BROOKLYN,11220,40.63574,-74.02605,1,0,0,0,1,0,0,0,Failure to Keep Right,Driver Inattention/Distraction,sedan,E-Scooter,BAY RIDGE AVENUE,1,Friday,July,76.17,10000,83,11.41,Rain
4332597,7/24/20,20:00:00,BRONX,10457,40.854248,-73.89399,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,WASHINGTON AVENUE,0,Friday,July,76.75,10000,82,8.05,Rain
4331687,7/24/20,21:00:00,BROOKLYN,11226,40.649788,-73.9622,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,CHURCH AVENUE,1,Friday,July,78.44,10000,78,6.93,Rain
4331772,7/24/20,22:00:00,QUEENS,11378,40.716988,-73.90183,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,FRESH POND ROAD,0,Friday,July,79.3,10000,76,6.93,Clouds
4331772,7/24/20,22:00:00,QUEENS,11378,40.716988,-73.90183,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,FRESH POND ROAD,0,Friday,July,79.3,10000,76,6.93,Clouds
4332532,7/24/20,22:00:00,BROOKLYN,11221,40.693874,-73.91777,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Bike,GATES AVENUE,0,Friday,July,79.3,10000,76,6.93,Clouds
4332532,7/24/20,22:00:00,BROOKLYN,11221,40.693874,-73.91777,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,E-Bike,GATES AVENUE,0,Friday,July,79.3,10000,76,6.93,Clouds
4332322,7/25/20,1:00:00,BROOKLYN,11207,40.67118,-73.89181,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,e-scooter,Sedan,BELMONT AVENUE,1,Saturday,July,77.31,10000,82,11.41,Clouds
4331671,7/25/20,3:00:00,BROOKLYN,11226,40.640503,-73.95564,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Alcohol Involvement,sedan,Bike,FLATBUSH AVENUE,0,Saturday,July,75.4,10000,84,5.82,Clear
4333433,7/25/20,11:00:00,BROOKLYN,11201,40.692097,-73.988976,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,bike,Station Wagon/Sport Utility Vehicle,ADAMS STREET,1,Saturday,July,74.48,10000,86,4.7,Mist
4331649,7/25/20,12:00:00,BRONX,10457,40.839268,-73.903824,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,PARK AVENUE,0,Saturday,July,76.08,10000,85,3.36,Haze
4334611,7/25/20,14:00:00,MANHATTAN,10012,40.72709,-73.991554,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Listening/Using Headphones,sedan,Bike,BOWERY,0,Saturday,July,82.06,10000,65,4.7,Clear
4332480,7/25/20,15:00:00,BROOKLYN,11231,40.67474,-73.99777,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,sedan,Bike,9 STREET,1,Saturday,July,82.56,10000,62,8.05,Clear
4331625,7/25/20,16:00:00,QUEENS,11426,40.742676,-73.73361,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WINCHESTER BOULEVARD,0,Saturday,July,83.41,10000,61,11.41,Clear
4331625,7/25/20,16:00:00,QUEENS,11426,40.742676,-73.73361,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WINCHESTER BOULEVARD,0,Saturday,July,83.41,10000,61,11.41,Clear
4334443,7/25/20,16:00:00,MANHATTAN,10115,40.813374,-73.956276,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bus,Bike,AMSTERDAM AVENUE,0,Saturday,July,83.41,10000,61,11.41,Clear
4334443,7/25/20,16:00:00,MANHATTAN,10115,40.813374,-73.956276,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bus,Bike,AMSTERDAM AVENUE,0,Saturday,July,83.41,10000,61,11.41,Clear
4332551,7/25/20,17:00:00,MANHATTAN,10028,40.776276,-73.95795,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,e-bike,Station Wagon/Sport Utility Vehicle,EAST 81 STREET,0,Saturday,July,85.95,10000,58,12.75,Clouds
4332551,7/25/20,17:00:00,MANHATTAN,10028,40.776276,-73.95795,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,e-bike,Station Wagon/Sport Utility Vehicle,EAST 81 STREET,0,Saturday,July,85.95,10000,58,12.75,Clouds
4332756,7/25/20,17:00:00,BROOKLYN,11204,40.61557,-73.99044,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,BAY RIDGE AVENUE,1,Saturday,July,85.95,10000,58,12.75,Clouds
4332756,7/25/20,17:00:00,BROOKLYN,11204,40.61557,-73.99044,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,BAY RIDGE AVENUE,1,Saturday,July,85.95,10000,58,12.75,Clouds
4331929,7/25/20,19:00:00,BROOKLYN,11249,40.713078,-73.96408,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,station wagon/sport utility vehicle,Bike,SOUTH 3 STREET,0,Saturday,July,88.39,10000,50,8.05,Clear
4331929,7/25/20,19:00:00,BROOKLYN,11249,40.713078,-73.96408,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,station wagon/sport utility vehicle,Bike,SOUTH 3 STREET,0,Saturday,July,88.39,10000,50,8.05,Clear
4331719,7/25/20,19:00:00,MANHATTAN,10001,40.75458,-73.99915,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,10 AVENUE,1,Saturday,July,88.39,10000,50,8.05,Clear
4331719,7/25/20,19:00:00,MANHATTAN,10001,40.75458,-73.99915,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,10 AVENUE,1,Saturday,July,88.39,10000,50,8.05,Clear
4331786,7/25/20,22:00:00,BROOKLYN,11234,40.679276,-73.92906,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,FULTON STREET,1,Saturday,July,87.04,10000,55,14.99,Clear
4331786,7/25/20,22:00:00,BROOKLYN,11234,40.679276,-73.92906,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,FULTON STREET,1,Saturday,July,87.04,10000,55,14.99,Clear
4331786,7/25/20,22:00:00,BROOKLYN,11234,40.679276,-73.92906,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,FULTON STREET,1,Saturday,July,87.04,10000,55,14.99,Clear
4332315,7/25/20,22:00:00,BROOKLYN,11207,40.675495,-73.8997,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,ATLANTIC AVENUE,1,Saturday,July,87.04,10000,55,14.99,Clear
4332315,7/25/20,22:00:00,BROOKLYN,11207,40.675495,-73.8997,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,ATLANTIC AVENUE,1,Saturday,July,87.04,10000,55,14.99,Clear
4332315,7/25/20,22:00:00,BROOKLYN,11207,40.675495,-73.8997,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,ATLANTIC AVENUE,1,Saturday,July,87.04,10000,55,14.99,Clear
4331819,7/25/20,22:00:00,MANHATTAN,10036,40.757233,-73.9898,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-scooter,Sedan,8 AVENUE,0,Saturday,July,87.04,10000,55,14.99,Clear
