,COLLISION_ID,DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,BIKE_LANE
7173,4515435,2022-04-01,15:00:00,MANHATTAN,10022,40.76155,-73.96659,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,EAST 59 STREET,54.32,10000.0,57,19.57,Clouds,0
7174,4516813,2022-04-01,16:00:00,MANHATTAN,10024,40.783974,-73.97031,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,CENTRAL PARK WEST,55.33,10000.0,52,20.71,Clouds,0
7175,4516799,2022-04-01,17:00:00,QUEENS,11385,40.71346,-73.91522,1.0,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,sedan,Bike,METROPOLITAN AVENUE,56.61,10000.0,45,20.71,Clouds,0
7176,4518689,2022-04-01,20:00:00,BROOKLYN,11238,40.67417,-73.95671,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,PARK PLACE,52.74,10000.0,48,21.85,Clouds,1
7177,4516819,2022-04-02,07:00:00,BROOKLYN,11238,40.67297,-73.96745,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,EASTERN PARKWAY,41.85,10000.0,50,23.02,Clouds,1
7178,4515923,2022-04-02,11:00:00,BROOKLYN,11229,40.60084,-73.93812,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,AVENUE U,39.36,10000.0,53,19.57,Clouds,0
7179,4516370,2022-04-02,12:00:00,MANHATTAN,10033,40.85111,-73.93061,1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,e-bike,Sedan,AUDUBON AVENUE,39.31,10000.0,54,21.85,Clouds,0
7180,4515543,2022-04-02,15:00:00,QUEENS,11104,40.745327,-73.922066,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,43 AVENUE,43.43,10000.0,46,13.8,Clear,0
7181,4516369,2022-04-02,15:00:00,BROOKLYN,11217,40.68405,-73.97746,1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,sedan,E-Bike,ATLANTIC AVENUE,43.43,10000.0,46,13.8,Clear,1
7182,4515905,2022-04-02,16:00:00,BROOKLYN,11211,40.711903,-73.94902,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,LORIMER STREET,45.39,10000.0,43,14.97,Clear,0
7183,4518307,2022-04-02,19:00:00,QUEENS,11375,40.72293,-73.847336,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,QUEENS BOULEVARD,51.75,10000.0,35,6.91,Clear,0
7184,4515763,2022-04-02,22:00:00,QUEENS,11355,40.75887,-73.82064,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,SANFORD AVENUE,53.17,10000.0,35,10.36,Clear,0
7185,4516015,2022-04-02,22:00:00,MANHATTAN,10013,40.715584,-74.00304,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,LAFAYETTE STREET,53.17,10000.0,35,10.36,Clear,1
7186,4516358,2022-04-03,00:00:00,BROOKLYN,11238,40.67942,-73.96823,1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,Bike,VANDERBILT AVENUE,45.79,10000.0,58,16.11,Clear,1
7187,4518132,2022-04-03,00:00:00,MANHATTAN,10014,40.735844,-74.00597,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Aggressive Driving/Road Rage,bike,Sedan,HUDSON STREET,45.79,10000.0,58,16.11,Clear,1
7188,4515586,2022-04-03,03:00:00,MANHATTAN,10019,40.76542,-73.98383,2.0,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,WEST 55 STREET,44.67,10000.0,70,10.36,Clouds,1
7189,4515931,2022-04-03,06:00:00,MANHATTAN,10016,40.7431,-73.974014,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,1 AVENUE,43.45,10000.0,72,6.91,Clear,0
7190,4515832,2022-04-03,10:00:00,MANHATTAN,10031,40.827057,-73.95202,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,WEST 145 STREET,43.2,10000.0,73,4.61,Clear,0
7191,4516090,2022-04-03,13:00:00,BROOKLYN,11222,40.725433,-73.951744,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,MANHATTAN AVENUE,45.39,10000.0,76,5.75,Rain,0
7192,4515973,2022-04-03,13:00:00,MANHATTAN,10020,40.760525,-73.97998,1.0,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE OF THE AMERICAS,45.39,10000.0,76,5.75,Rain,1
7193,4518422,2022-04-03,13:00:00,BRONX,10456,40.83228,-73.90963,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,EAST 168 STREET,45.39,10000.0,76,5.75,Rain,0
7194,4516052,2022-04-03,16:00:00,MANHATTAN,10001,40.743797,-73.98902,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,taxi,Bike,WEST 26 STREET,44.74,6437.0,82,6.91,Rain,1
7195,4515856,2022-04-03,18:00:00,BROOKLYN,11215,40.672794,-73.98329,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,5 AVENUE,45.18,10000.0,80,6.91,Rain,1
7196,4516752,2022-04-04,04:00:00,BROOKLYN,11236,40.64485,-73.911125,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,REMSEN AVENUE,41.41,10000.0,64,20.71,Clouds,1
7197,4516390,2022-04-04,07:00:00,BRONX,10460,40.84271,-73.885666,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,sedan,E-Bike,EAST TREMONT AVENUE,41.13,10000.0,68,18.41,Clouds,0
7198,4517688,2022-04-04,11:00:00,MANHATTAN,10003,40.730564,-73.99052,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,4 AVENUE,40.28,10000.0,68,11.5,Clouds,1
7199,4516205,2022-04-04,14:00:00,QUEENS,11354,40.76718,-73.811646,1.0,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,e-bike,Sedan,153 STREET,45.99,10000.0,54,18.41,Clear,0
7200,4516452,2022-04-04,16:00:00,QUEENS,11102,40.771347,-73.92285,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,CRESCENT STREET,50.25,10000.0,45,16.11,Clouds,0
7201,4516494,2022-04-04,19:00:00,QUEENS,11372,40.753048,-73.89155,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,75 STREET,53.85,10000.0,41,12.66,Clear,0
7202,4516325,2022-04-04,19:00:00,MANHATTAN,10002,40.71997,-73.992905,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,DELANCEY STREET,53.85,10000.0,41,12.66,Clear,1
7203,4517211,2022-04-05,17:00:00,BRONX,10453,40.84915,-73.917336,1.0,0,0,0,1,0,0,0,Following Too Closely,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,WEST 176 STREET,53.28,10000.0,40,10.36,Clouds,0
7204,4518079,2022-04-05,18:00:00,QUEENS,11418,40.695023,-73.84645,1.0,0,0,0,1,0,0,0,Turning Improperly,Following Too Closely,bike,Station Wagon/Sport Utility Vehicle,JAMAICA AVENUE,53.42,10000.0,41,10.36,Clouds,0
7205,4517020,2022-04-05,21:00:00,MANHATTAN,10033,40.84771,-73.93798,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,WEST 177 STREET,52.02,10000.0,54,13.8,Clouds,0
7206,4518498,2022-04-06,00:00:00,MANHATTAN,10029,40.794907,-73.94856,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,EAST 108 STREET,48.88,10000.0,74,9.22,Clouds,0
7207,4516769,2022-04-06,09:00:00,QUEENS,11428,40.724144,-73.73604,1.0,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,station wagon/sport utility vehicle,Bike,WINCHESTER BOULEVARD,45.09,9656.0,93,16.11,Rain,0
7208,4518211,2022-04-06,13:00:00,MANHATTAN,10006,40.711033,-74.01454,1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,sedan,Bike,WEST STREET,46.58,10000.0,93,26.46,Rain,1
7209,4516935,2022-04-06,13:00:00,BRONX,10467,40.86536,-73.87043,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,ALLERTON AVENUE,46.58,10000.0,93,26.46,Rain,0
7210,4517611,2022-04-06,19:00:00,MANHATTAN,10010,40.74345,-73.9882,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Taxi,WEST 26 STREET,50.41,10000.0,89,17.27,Rain,1
7211,4517185,2022-04-06,20:00:00,QUEENS,11103,40.767353,-73.9177,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,34 STREET,51.51,10000.0,87,16.11,Clouds,0
7212,4516934,2022-04-06,21:00:00,MANHATTAN,10010,40.74147,-73.985435,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,EAST 25 STREET,52.41,10000.0,84,17.27,Clouds,1
7213,4517419,2022-04-07,09:00:00,BROOKLYN,11216,40.68218,-73.94659,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Ambulance,HALSEY STREET,47.61,10000.0,84,16.11,Clouds,0
7214,4518968,2022-04-07,10:00:00,BROOKLYN,11238,40.67766,-73.968864,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,pick-up truck,Bike,VANDERBILT AVENUE,47.05,10000.0,81,13.8,Clouds,1
7215,4517091,2022-04-07,12:00:00,MANHATTAN,10013,40.715157,-74.00212,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,WORTH STREET,46.42,10000.0,85,14.97,Clouds,0
7216,4517399,2022-04-07,12:00:00,BROOKLYN,11238,40.687866,-73.96879,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,LAFAYETTE AVENUE,46.42,10000.0,85,14.97,Clouds,1
7217,4517075,2022-04-07,14:00:00,QUEENS,11434,40.675198,-73.789894,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,125 AVENUE,47.79,10000.0,88,14.97,Clouds,0
7218,4518285,2022-04-07,16:00:00,BRONX,10456,40.831184,-73.913284,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,E-Bike,EAST 167 STREET,47.43,8047.0,88,11.5,Mist,0
7219,4520909,2022-04-07,20:00:00,BROOKLYN,11225,40.67066,-73.957985,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Bike,FRANKLIN AVENUE,50.61,4828.0,90,23.02,Rain,0
7220,4517190,2022-04-07,21:00:00,BRONX,10459,40.81889,-73.89609,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,pick-up truck,Bike,BECK STREET,50.34,4023.0,90,25.32,Rain,0
7221,4517714,2022-04-08,07:00:00,QUEENS,11379,40.713287,-73.87163,1.0,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,tow truck / wrecker,Bike,METROPOLITAN AVENUE,51.71,9656.0,95,9.22,Mist,0
7222,4517956,2022-04-08,12:00:00,MANHATTAN,10016,40.746403,-73.97973,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,bus,Bike,LEXINGTON AVENUE,49.21,10000.0,82,16.11,Rain,1
7223,4519901,2022-04-08,12:00:00,BROOKLYN,11217,40.677048,-73.98004,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,5 AVENUE,49.21,10000.0,82,16.11,Rain,1
7224,4517632,2022-04-08,17:00:00,BROOKLYN,11226,40.653774,-73.95617,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BEDFORD AVENUE,58.59,10000.0,50,16.11,Clouds,1
7225,4519964,2022-04-08,17:00:00,BRONX,10472,40.82817,-73.86265,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,WATSON AVENUE,58.59,10000.0,50,16.11,Clouds,0
7226,4517519,2022-04-08,17:00:00,BROOKLYN,11237,40.707783,-73.932076,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,JOHNSON AVENUE,58.59,10000.0,50,16.11,Clouds,1
7227,4517762,2022-04-08,18:00:00,BROOKLYN,11201,40.692234,-73.987305,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,WILLOUGHBY STREET,60.85,10000.0,42,17.27,Clouds,1
7228,4518265,2022-04-08,18:00:00,BRONX,10473,40.820877,-73.8667,1.0,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,sedan,Bike,ROSEDALE AVENUE,60.85,10000.0,42,17.27,Clouds,0
7229,4517341,2022-04-08,23:00:00,QUEENS,11377,40.752563,-73.90526,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,BROADWAY,60.73,10000.0,32,14.97,Clear,0
7230,4517514,2022-04-09,11:00:00,BROOKLYN,11211,40.71196,-73.9407,1.0,0,0,0,1,0,0,0,Oversized Vehicle,Obstruction/Debris,bus,Bike,BUSHWICK AVENUE,48.45,10000.0,75,4.61,Rain,0
7231,4518633,2022-04-09,17:00:00,BRONX,10457,40.85025,-73.9007,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,EAST BURNSIDE AVENUE,50.22,10000.0,68,16.11,Rain,0
7232,4517959,2022-04-10,08:00:00,MANHATTAN,10022,40.759983,-73.964806,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,EAST 58 STREET,47.03,10000.0,65,16.11,Clouds,0
7233,4520097,2022-04-10,15:00:00,BROOKLYN,11235,40.576385,-73.96718,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BRIGHTON 1 STREET,47.86,10000.0,44,21.85,Clouds,1
7234,4518297,2022-04-10,17:00:00,QUEENS,11369,40.758884,-73.871666,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,97 STREET,47.93,10000.0,46,21.85,Rain,0
7235,4518569,2022-04-10,18:00:00,BROOKLYN,11235,40.58117,-73.95989,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,CONEY ISLAND AVENUE,49.03,10000.0,43,18.41,Rain,0
7236,4518555,2022-04-10,20:00:00,BRONX,10453,40.85573,-73.910416,1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,sedan,Bike,UNIVERSITY AVENUE,48.43,10000.0,45,21.85,Rain,0
7237,4518256,2022-04-10,21:00:00,MANHATTAN,10031,40.825954,-73.94337,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,SAINT NICHOLAS AVENUE,49.53,10000.0,43,21.85,Clouds,0
7238,4518845,2022-04-11,00:00:00,MANHATTAN,10001,40.749706,-73.99157,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,WEST 32 STREET,46.36,10000.0,46,24.16,Clouds,0
7239,4518622,2022-04-11,07:00:00,BROOKLYN,11221,40.697075,-73.93185,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,BUSHWICK AVENUE,42.35,10000.0,54,12.66,Clear,0
7240,4518790,2022-04-11,08:00:00,BROOKLYN,11204,40.615993,-73.99717,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,73 STREET,42.04,10000.0,57,12.66,Clear,1
7241,4518300,2022-04-11,12:00:00,BROOKLYN,11203,40.647007,-73.946266,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,NEW YORK AVENUE,41.79,10000.0,57,11.5,Clear,1
7242,4518165,2022-04-11,12:00:00,BROOKLYN,11201,0.0,0.0,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,taxi,Bike,SMITH STREET,41.79,10000.0,57,11.5,Clear,0
7243,4518178,2022-04-11,16:00:00,BROOKLYN,11220,40.63552,-74.0167,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,6 AVENUE,53.37,10000.0,39,5.99,Rain,1
7244,4518241,2022-04-11,16:00:00,BRONX,10457,40.85071,-73.89408,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,EAST 180 STREET,53.37,10000.0,39,5.99,Rain,0
7245,4518508,2022-04-12,03:00:00,BROOKLYN,11232,40.646717,-73.99789,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,40 STREET,53.42,10000.0,59,9.22,Clouds,1
7246,4518292,2022-04-12,05:00:00,BRONX,10472,40.834007,-73.87568,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,EAST 174 STREET,50.74,10000.0,61,12.66,Clouds,0
7247,4521598,2022-04-12,09:00:00,BROOKLYN,11201,40.693798,-73.987236,1.0,0,0,0,1,0,0,0,View Obstructed/Limited,Unsafe Speed,station wagon/sport utility vehicle,Bike,JAY STREET,49.21,10000.0,70,7.0,Rain,1
7248,4518646,2022-04-12,13:00:00,MANHATTAN,10012,40.728413,-73.99426,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,BROADWAY,51.26,10000.0,71,8.05,Rain,1
7249,4518640,2022-04-12,13:00:00,BROOKLYN,11215,40.66822,-73.97383,2.0,0,0,0,2,0,0,0,Unsafe Speed,Unsafe Speed,bike,Bike,PROSPECT PARK WEST,51.26,10000.0,71,8.05,Rain,0
7250,4518512,2022-04-12,13:00:00,MANHATTAN,10019,40.759842,-73.984184,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,WEST 48 STREET,51.26,10000.0,71,8.05,Rain,0
7251,4520257,2022-04-12,14:00:00,QUEENS,11101,40.75201,-73.93016,1.0,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,taxi,Bike,NORTHERN BOULEVARD,51.76,10000.0,79,8.05,Rain,0
7252,4518513,2022-04-12,14:00:00,MANHATTAN,10018,40.754055,-73.99583,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,9 AVENUE,51.76,10000.0,79,8.05,Rain,1
7253,4518564,2022-04-12,14:00:00,BRONX,10455,40.818504,-73.91448,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST 153 STREET,51.76,10000.0,79,8.05,Rain,0
7254,4518924,2022-04-12,17:00:00,MANHATTAN,10016,40.741642,-73.97817,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,2 AVENUE,62.91,10000.0,61,12.66,Clear,1
7255,4519817,2022-04-12,17:00:00,MANHATTAN,10025,40.797215,-73.969925,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,taxi,E-Bike,WEST 100 STREET,62.91,10000.0,61,12.66,Clear,0
7256,4519034,2022-04-12,21:00:00,MANHATTAN,10129,40.78393,-73.94423,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,station wagon/sport utility vehicle,Bike,1 AVENUE,71.51,10000.0,37,14.97,Clear,0
7257,4518505,2022-04-12,22:00:00,BROOKLYN,11218,40.63613,-73.97274,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,DITMAS AVENUE,71.64,10000.0,35,12.66,Clear,1
7258,4518574,2022-04-13,06:00:00,QUEENS,11377,40.74128,-73.90257,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,QUEENS BOULEVARD,56.44,10000.0,68,4.61,Clear,0
7259,4518813,2022-04-13,07:00:00,MANHATTAN,10128,40.765545,-73.95471,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,EAST 70 STREET,55.74,10000.0,70,4.61,Clouds,0
7260,4518868,2022-04-13,09:00:00,BROOKLYN,11206,40.701912,-73.93699,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,E-Bike,FLUSHING AVENUE,56.03,10000.0,71,8.05,Clouds,0
7261,4518846,2022-04-13,11:00:00,BROOKLYN,11230,40.61659,-73.96363,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,CONEY ISLAND AVENUE,55.6,10000.0,70,8.05,Clouds,0
7262,4519019,2022-04-13,11:00:00,BROOKLYN,11204,40.615562,-73.979645,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BAY PARKWAY,55.6,10000.0,70,8.05,Clouds,1
7263,4519117,2022-04-13,15:00:00,QUEENS,11385,40.711838,-73.917496,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,TROUTMAN STREET,62.98,10000.0,53,10.36,Rain,0
7264,4518764,2022-04-13,20:00:00,BROOKLYN,11232,40.644478,-74.00022,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Bike,8 AVENUE,67.39,10000.0,63,8.05,Clear,1
7265,4519887,2022-04-13,21:00:00,BROOKLYN,11212,40.663116,-73.915886,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,DUMONT AVENUE,65.05,10000.0,66,6.91,Clear,0
7266,4519343,2022-04-14,08:00:00,QUEENS,11237,40.709393,-73.9219,1.0,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,CYPRESS AVENUE,58.37,10000.0,81,5.75,Clear,0
7267,4519206,2022-04-14,11:00:00,QUEENS,11373,40.73599,-73.86551,2.0,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,bus,Bike,JUNCTION BOULEVARD,63.48,10000.0,75,14.0,Clear,0
7268,4519031,2022-04-14,13:00:00,QUEENS,11377,40.74539,-73.90662,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Taxi,ROOSEVELT AVENUE,69.78,10000.0,61,14.97,Clear,0
7269,4519563,2022-04-14,13:00:00,BROOKLYN,11219,40.636566,-73.997696,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,51 STREET,69.78,10000.0,61,14.97,Clear,1
7270,4519164,2022-04-14,14:00:00,BROOKLYN,11223,40.597168,-73.97149,1.0,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,WEST STREET,72.28,10000.0,54,12.66,Clear,0
7271,4518977,2022-04-14,14:00:00,MANHATTAN,10035,40.804375,-73.93742,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Sedan,EAST 125 STREET,72.28,10000.0,54,12.66,Clear,0
7272,4519023,2022-04-14,16:00:00,BROOKLYN,11238,40.67828,-73.958855,1.0,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,station wagon/sport utility vehicle,Bike,DEAN STREET,78.91,10000.0,44,19.57,Rain,1
7273,4519061,2022-04-14,17:00:00,BROOKLYN,11234,40.59651,-73.90788,1.0,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,79.97,10000.0,41,17.27,Clear,1
7274,4519076,2022-04-14,17:00:00,BROOKLYN,11205,40.68978,-73.965195,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,DE KALB AVENUE,79.97,10000.0,41,17.27,Clear,0
7275,4520000,2022-04-14,18:00:00,MANHATTAN,10027,40.811264,-73.95782,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Convertible,AMSTERDAM AVENUE,81.46,10000.0,40,17.27,Clear,0
7276,4524359,2022-04-14,18:00:00,MANHATTAN,10024,40.779476,-73.97358,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,CENTRAL PARK WEST,81.46,10000.0,40,17.27,Clear,0
7277,4519545,2022-04-14,19:00:00,BROOKLYN,11230,40.629654,-73.96509,1.0,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Station Wagon/Sport Utility Vehicle,AVENUE H,80.73,10000.0,43,16.11,Rain,1
7278,4519156,2022-04-14,19:00:00,MANHATTAN,10075,40.772343,-73.95269,1.0,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,bike,Sedan,EAST 79 STREET,80.73,10000.0,43,16.11,Rain,0
7279,4519257,2022-04-14,21:00:00,MANHATTAN,10002,40.712463,-73.99241,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,PIKE STREET,80.08,10000.0,45,13.8,Rain,1
7280,4519921,2022-04-15,08:00:00,MANHATTAN,10010,40.740112,-73.98222,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,sedan,Bike,3 AVENUE,55.67,10000.0,43,6.91,Clear,1
7281,4519192,2022-04-15,09:00:00,QUEENS,11101,40.742874,-73.933945,1.0,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,VANDAM STREET,54.18,10000.0,46,8.05,Clear,0
