COLLISION_ID,DATES,TIME,DAY_OF_WEEK,MONTH,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,TEMP,VISIBILITY,HUMIDITY,WIND_SPEED,WEATHER_MAIN,BIKE_LANE
4275361," January 17, 2020",16:00:00,Friday,January,QUEENS,11378,40.716793,-73.92155,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,GRAND AVENUE,26.17,10000.00,38,24.16,Clear,0
4278341," January 17, 2020",19:00:00,Friday,January,BRONX,10452,40.844063,-73.921,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,e-scooter,Station Wagon/Sport Utility Vehicle,WEST 172 STREET,29.1,10000.00,28,16.11,Clear,0
4275307," January 17, 2020",21:00:00,Friday,January,QUEENS,11105,40.775368,-73.90962,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,DITMARS BOULEVARD,29.03,10000.00,27,14.99,Clear,0
4276160," January 18, 2020",12:00:00,Saturday,January,BRONX,10458,40.86226,-73.89589,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,bike,Sedan,EAST FORDHAM ROAD,21.76,10000.00,46,6.93,Clear,0
4275212," January 18, 2020",18:00:00,Saturday,January,MANHATTAN,10003,40.732643,-73.98157,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,station wagon/sport utility vehicle,Bike,EAST 16 STREET,25.14,402.00,73,19.69,Snow,1
4276287," January 18, 2020",20:00:00,Saturday,January,MANHATTAN,10005,40.70638,-74.009514,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,taxi,Bike,WILLIAM STREET,27.59,10000.00,83,5.82,Snow,1
4276633," January 19, 2020",0:00:00,Sunday,January,QUEENS,11377,40.74573,-73.90212,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,ROOSEVELT AVENUE,34.32,8047.00,88,17.22,Rain,0
4275506," January 19, 2020",9:00:00,Sunday,January,QUEENS,11370,40.76757,-73.90052,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,ASTORIA BOULEVARD,37.17,10000.00,91,12.75,Rain,0
4275698," January 19, 2020",9:00:00,Sunday,January,QUEENS,11373,40.737335,-73.870415,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,92 STREET,37.17,10000.00,91,12.75,Rain,0
4276660," January 19, 2020",11:00:00,Sunday,January,MANHATTAN,10029,40.792927,-73.94791,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,taxi,Bike,EAST 106 STREET,37.11,10000.00,88,13.87,Clouds,0
4275841," January 19, 2020",15:00:00,Sunday,January,QUEENS,11103,40.76548,-73.913704,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,STEINWAY STREET,43.36,10000.00,58,21.92,Clouds,0
4275877," January 19, 2020",21:00:00,Sunday,January,MANHATTAN,10009,40.729427,-73.97801,1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,taxi,Bike,EAST 14 STREET,40.93,10000.00,46,21.92,Clouds,1
4279423," January 20, 2020",10:00:00,Monday,January,BRONX,10472,40.83082,-73.87001,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,WESTCHESTER AVENUE,22.51,10000.00,59,20.8,Clear,0
4276527," January 20, 2020",18:00:00,Monday,January,BROOKLYN,11218,40.65159,-73.98112,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,MC DONALD AVENUE,30.02,10000.00,33,18.34,Clear,1
4276898," January 20, 2020",21:00:00,Monday,January,BROOKLYN,11218,40.632088,-73.97433,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,EAST 4 STREET,31.37,10000.00,26,18.34,Clear,1
4282658," January 21, 2020",9:00:00,Tuesday,January,BROOKLYN,11212,40.6733,-73.90392,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,sedan,Bike,JUNIUS STREET,22.71,10000.00,62,11.41,Clear,1
4279925," January 21, 2020",13:00:00,Tuesday,January,BRONX,10461,40.849335,-73.84944,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,YATES AVENUE,22.93,10000.00,66,10.29,Clear,0
4276973," January 21, 2020",17:00:00,Tuesday,January,QUEENS,11367,40.72002,-73.81834,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-scooter,Sedan,MAIN STREET,29.71,10000.00,47,9.17,Clear,0
4277653," January 21, 2020",19:00:00,Tuesday,January,MANHATTAN,10010,40.740112,-73.98222,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,EAST 25 STREET,33.85,10000.00,34,11.41,Clear,1
4277400," January 22, 2020",0:00:00,Wednesday,January,MANHATTAN,10019,40.763485,-73.98895,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,bike,Taxi,9 AVENUE,31.68,10000.00,38,13.87,Clear,1
4284319," January 22, 2020",23:00:00,Wednesday,January,BROOKLYN,11221,40.691948,-73.939835,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,taxi,Bike,MARCUS GARVEY BOULEVARD,37.17,10000.00,48,5.82,Clear,0
4277776," January 23, 2020",1:00:00,Thursday,January,MANHATTAN,10011,40.73407,-73.999664,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Sedan,GREENWICH AVENUE,36.91,10000.00,54,5.82,Clear,1
4278324," January 23, 2020",19:00:00,Thursday,January,QUEENS,11377,40.743454,-73.91484,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,motorcycle,E-Scooter,50 STREET,43.9,10000.00,36,5.82,Clear,0
4278152," January 23, 2020",20:00:00,Thursday,January,BRONX,10453,40.853474,-73.906456,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WALTON AVENUE,44.76,10000.00,35,3.36,Clear,0
4278553," January 23, 2020",20:00:00,Thursday,January,BROOKLYN,11221,40.692783,-73.91181,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,sedan,Sedan,WILSON AVENUE,44.76,10000.00,35,3.36,Clear,1
4278673," January 23, 2020",22:00:00,Thursday,January,BROOKLYN,11203,40.660355,-73.93521,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,EAST 46 STREET,43.74,10000.00,38,6.93,Clear,0
4279301," January 23, 2020",23:00:00,Thursday,January,BROOKLYN,11218,40.639088,-73.98073,2,0,0,0,2,0,0,0,Turning Improperly,Unspecified,station wagon/sport utility vehicle,Bike,15 AVENUE,43.07,10000.00,38,6.93,Clear,1
4278237," January 24, 2020",6:00:00,Friday,January,BROOKLYN,11215,40.662804,-73.98834,2,0,0,0,1,0,1,0,Unspecified,Unspecified,sedan,Bike,PROSPECT AVENUE,39.67,10000.00,56,4.7,Clear,1
4278250," January 24, 2020",10:00:00,Friday,January,BROOKLYN,11232,40.65935,-73.99918,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,E-Scooter,27 STREET,38.79,10000.00,65,4.7,Clear,1
4278310," January 24, 2020",11:00:00,Friday,January,BRONX,10456,40.837864,-73.9114,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,MORRIS AVENUE,37.44,10000.00,73,4.7,Clear,0
4278232," January 24, 2020",12:00:00,Friday,January,BROOKLYN,11220,40.64927,-74.009674,2,0,0,0,2,0,0,0,Unspecified,Unspecified,sedan,E-Scooter,4 AVENUE,37.2,10000.00,73,5.82,Clear,1
4278370," January 24, 2020",14:00:00,Friday,January,BRONX,10455,40.815697,-73.91678,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,BERGEN AVENUE,41.18,10000.00,66,9.17,Clear,0
4278686," January 24, 2020",14:00:00,Friday,January,BROOKLYN,11214,40.602905,-74.00003,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,20 AVENUE,41.18,10000.00,66,9.17,Clear,1
4279235," January 24, 2020",18:00:00,Friday,January,QUEENS,11355,40.75714,-73.8271,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,SANFORD AVENUE,50.58,10000.00,35,12.75,Clear,0
4282486," January 24, 2020",21:00:00,Friday,January,BROOKLYN,11219,40.641815,-73.99582,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Scooter,44 STREET,49.06,10000.00,37,11.41,Clear,1
4279057," January 25, 2020",14:00:00,Saturday,January,BROOKLYN,11217,40.68532,-73.98071,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unsafe Speed,station wagon/sport utility vehicle,Bike,ATLANTIC AVENUE,40.82,9656.00,89,18.34,Rain,1
4279059," January 25, 2020",21:00:00,Saturday,January,BROOKLYN,11230,40.625175,-73.9614,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,AVENUE J,50.72,10000.00,92,13.87,Rain,0
4280505," January 26, 2020",3:00:00,Sunday,January,QUEENS,11435,40.69615,-73.8091,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,E-Bike,97 AVENUE,44.06,10000.00,85,13.87,Clouds,0
4278830," January 26, 2020",4:00:00,Sunday,January,BROOKLYN,11226,40.65217,-73.96141,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,CATON AVENUE,42.8,10000.00,84,13.87,Clear,0
4279433," January 26, 2020",13:00:00,Sunday,January,BRONX,10453,40.8518,-73.909225,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,JEROME AVENUE,38.41,10000.00,79,12.75,Clouds,0
4280140," January 26, 2020",14:00:00,Sunday,January,BROOKLYN,11238,40.686745,-73.96553,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WASHINGTON AVENUE,39.6,10000.00,80,12.75,Clouds,0
4282248," January 27, 2020",8:00:00,Monday,January,BROOKLYN,11201,40.69496,-73.98717,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,box truck,Bike,JAY STREET,37.67,10000.00,67,14.99,Clouds,1
4280007," January 27, 2020",10:00:00,Monday,January,MANHATTAN,10010,40.74088,-73.990074,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,5 AVENUE,37.56,10000.00,69,19.69,Clouds,1
4279820," January 27, 2020",15:00:00,Monday,January,MANHATTAN,10011,40.73986,-73.995026,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,taxi,Bike,WEST 18 STREET,39.9,10000.00,67,19.69,Clouds,1
4280460," January 27, 2020",19:00:00,Monday,January,BROOKLYN,11226,40.639305,-73.95898,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,OCEAN AVENUE,42.85,10000.00,61,14.99,Clouds,0
4279889," January 27, 2020",21:00:00,Monday,January,BROOKLYN,11221,40.694305,-73.91852,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,E-Scooter,CENTRAL AVENUE,45.57,10000.00,51,14.99,Clouds,0
4282003," January 28, 2020",6:00:00,Tuesday,January,BROOKLYN,11214,40.60521,-73.997635,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,station wagon/sport utility vehicle,Bike,20 AVENUE,40.37,10000.00,55,17.22,Clouds,1
4280193," January 28, 2020",7:00:00,Tuesday,January,BROOKLYN,11220,40.645348,-74.01375,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,4 AVENUE,39.43,10000.00,55,18.34,Clouds,1
4280638," January 28, 2020",10:00:00,Tuesday,January,QUEENS,11373,40.7452,-73.88426,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,KETCHAM STREET,38.41,10000.00,61,19.69,Clouds,0
4280374," January 28, 2020",17:00:00,Tuesday,January,QUEENS,11102,40.770256,-73.91586,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,sedan,Bike,33 STREET,43.41,10000.00,51,14.99,Clouds,0
4280305," January 28, 2020",19:00:00,Tuesday,January,BROOKLYN,11223,40.59064,-73.97514,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,86 STREET,42.13,10000.00,52,21.92,Clouds,0
4281024," January 29, 2020",9:00:00,Wednesday,January,BROOKLYN,11218,40.64456,-73.98836,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FORT HAMILTON PARKWAY,36.23,10000.00,53,18.34,Clouds,1
4280656," January 29, 2020",13:00:00,Wednesday,January,MANHATTAN,10035,40.729877,-73.98966,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Cell Phone (hand-Held),station wagon/sport utility vehicle,Bike,3 AVENUE,33.44,10000.00,54,19.69,Clouds,0
4281338," January 29, 2020",17:00:00,Wednesday,January,MANHATTAN,10016,40.742023,-73.98292,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,taxi,Bike,EAST 27 STREET,37.83,10000.00,44,13.87,Clear,1
4280733," January 29, 2020",17:00:00,Wednesday,January,BROOKLYN,11225,40.65745,-73.956566,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,station wagon/sport utility vehicle,Bike,BEDFORD AVENUE,37.83,10000.00,44,13.87,Clear,0
4281050," January 29, 2020",21:00:00,Wednesday,January,BRONX,10461,40.84318,-73.84702,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,E-Scooter,EAST TREMONT AVENUE,40.32,10000.00,36,14.99,Clear,0
4280813," January 30, 2020",0:00:00,Thursday,January,BROOKLYN,11221,40.6981,-73.92517,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,station wagon/sport utility vehicle,Bike,MYRTLE AVENUE,38.39,10000.00,42,10.29,Clear,0
4282856," January 30, 2020",7:00:00,Thursday,January,BROOKLYN,11232,40.66919,-73.99682,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,pick-up truck,Bike,HAMILTON AVENUE,30.38,10000.00,58,14.99,Clear,1
4280884," January 30, 2020",9:00:00,Thursday,January,QUEENS,11355,40.75413,-73.809555,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,46 AVENUE,28.49,10000.00,63,13.87,Clear,0
4282901," January 30, 2020",16:00:00,Thursday,January,MANHATTAN,10009,40.73002,-73.98355,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Sedan,EAST 12 STREET,31.33,10000.00,50,8.05,Clear,1
4282774," January 31, 2020",13:00:00,Friday,January,MANHATTAN,10018,40.757065,-74.00106,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,11 AVENUE,36.09,10000.00,72,5.82,Clouds,1
4282479," January 31, 2020",13:00:00,Friday,January,BROOKLYN,11230,40.61701,-73.969124,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,E-Scooter,OCEAN PARKWAY,36.09,10000.00,72,5.82,Clouds,1
4282312," January 31, 2020",16:00:00,Friday,January,BROOKLYN,11226,40.644817,-73.954,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,e-bike,Station Wagon/Sport Utility Vehicle,BEVERLEY ROAD,40.91,10000.00,69,8.05,Clouds,1
4282586," January 31, 2020",17:00:00,Friday,January,MANHATTAN,10022,40.762913,-73.96981,1,0,0,0,1,0,0,0,Unspecified,Unspecified,armored truck,Bike,PARK AVENUE,40.78,10000.00,68,8.05,Clouds,0
4285014," January 31, 2020",17:00:00,Friday,January,BROOKLYN,11221,40.692287,-73.93691,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,LEWIS AVENUE,40.78,10000.00,68,8.05,Clouds,1
4283596," January 31, 2020",22:00:00,Friday,January,BROOKLYN,11223,40.60594,-73.97929,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,pick-up truck,E-Bike,WEST 6 STREET,42.17,10000.00,74,11.41,Clouds,1
4282518," February 1, 2020",5:00:00,Saturday,February,QUEENS,11101,40.734543,-73.93744,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,GREENPOINT AVENUE,40.19,10000.00,83,8.05,Clouds,0
4282626," February 1, 2020",21:00:00,Saturday,February,MANHATTAN,10035,40.80098,-73.93178,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,1 AVENUE,41.04,9656.00,80,5.82,Haze,0
4282585," February 1, 2020",23:00:00,Saturday,February,MANHATTAN,10011,40.735313,-73.994125,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,sedan,E-Bike,WEST 13 STREET,42.44,10000.00,79,9.17,Clouds,1
4282219," February 1, 2020",23:00:00,Saturday,February,QUEENS,11373,40.731968,-73.88478,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,GRAND AVENUE,42.44,10000.00,79,9.17,Clouds,0
4285008," February 2, 2020",2:00:00,Sunday,February,BRONX,10452,40.836624,-73.92612,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,E-Bike,WEST 167 STREET,41.63,10000.00,72,4.7,Clouds,0
4282365," February 2, 2020",16:00:00,Sunday,February,QUEENS,11374,40.73091,-73.86084,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,63 ROAD,41.54,10000.00,67,17.22,Clouds,0
4282332," February 2, 2020",17:00:00,Sunday,February,BROOKLYN,11220,40.645245,-74.003006,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,sedan,E-Scooter,45 STREET,42.46,10000.00,62,16.11,Rain,1
4282582," February 2, 2020",17:00:00,Sunday,February,MANHATTAN,10014,40.735126,-74.00158,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,taxi,Bike,WAVERLY PLACE,42.46,10000.00,62,16.11,Rain,0
4282354," February 2, 2020",17:00:00,Sunday,February,BROOKLYN,11206,40.695614,-73.94056,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,van,Bike,VERNON AVENUE,42.46,10000.00,62,16.11,Rain,0
4282438," February 2, 2020",21:00:00,Sunday,February,BRONX,10456,40.824783,-73.9084,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,3 AVENUE,40.17,10000.00,65,21.92,Rain,0
4283114," February 3, 2020",13:00:00,Monday,February,BROOKLYN,11210,40.633427,-73.95298,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,station wagon/sport utility vehicle,Bike,GLENWOOD ROAD,41.49,10000.00,76,11.41,Rain,1
4282943," February 3, 2020",14:00:00,Monday,February,BROOKLYN,11204,40.612564,-73.98998,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,72 STREET,42.69,10000.00,75,11.41,Clouds,0
4283009," February 3, 2020",16:00:00,Monday,February,BROOKLYN,11233,40.67101,-73.92239,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,RALPH AVENUE,45.88,10000.00,66,12.75,Clouds,1
4285426," February 3, 2020",16:00:00,Monday,February,MANHATTAN,10005,40.725937,-74.01103,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,pick-up truck,Bike,WEST STREET,45.88,10000.00,66,12.75,Clouds,1
4284547," February 3, 2020",18:00:00,Monday,February,MANHATTAN,10032,40.832764,-73.94583,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,WEST 155 STREET,51.76,10000.00,51,13.87,Clouds,0
4283697," February 3, 2020",19:00:00,Monday,February,BROOKLYN,11228,40.61972,-73.99882,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,70 STREET,54.81,10000.00,47,11.41,Rain,1
4283888," February 4, 2020",7:00:00,Tuesday,February,MANHATTAN,10030,40.81207,-73.93603,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,E-Bike,EAST 135 STREET,44.83,10000.00,77,8.05,Clear,0
4283480," February 4, 2020",12:00:00,Tuesday,February,BROOKLYN,11228,40.621464,-74.006226,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-scooter,Sedan,13 AVENUE,43.14,10000.00,80,8.05,Rain,1
4283988," February 4, 2020",16:00:00,Tuesday,February,QUEENS,11208,40.681915,-73.866035,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Scooter,ELDERTS LANE,46.65,10000.00,76,8.05,Rain,0
4283736," February 4, 2020",18:00:00,Tuesday,February,BRONX,10456,40.827274,-73.904915,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BOSTON ROAD,49.93,10000.00,71,8.99,Clouds,0
4283680," February 4, 2020",19:00:00,Tuesday,February,BROOKLYN,11220,40.637196,-74.00779,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,E-Bike,57 STREET,52.48,10000.00,69,11.41,Clear,1
4284730," February 5, 2020",8:00:00,Wednesday,February,BROOKLYN,11230,40.617275,-73.96667,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,EAST 8 STREET,43.32,10000.00,82,18.34,Clouds,0
4284737," February 5, 2020",19:00:00,Wednesday,February,BROOKLYN,11232,40.644825,-73.99628,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,9 AVENUE,42.49,10000.00,51,9.17,Rain,1
4284135," February 5, 2020",21:00:00,Wednesday,February,BROOKLYN,11220,40.642864,-74.01266,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,5 AVENUE,41.92,10000.00,51,9.17,Clouds,1
4289356," February 5, 2020",22:00:00,Wednesday,February,BROOKLYN,11225,40.67066,-73.957985,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,FRANKLIN AVENUE,42.01,10000.00,51,10.29,Clouds,0
4284386," February 5, 2020",23:00:00,Wednesday,February,QUEENS,11101,40.76943,-73.91025,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,bike,Sedan,ASTORIA BOULEVARD,41.72,10000.00,47,11.41,Clouds,0
4284544," February 6, 2020",9:00:00,Thursday,February,BRONX,10451,40.820053,-73.92666,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,GRAND CONCOURSE,38.91,6437.00,91,12.75,Rain,0
4284796," February 6, 2020",12:00:00,Thursday,February,MANHATTAN,10007,40.710888,-74.00907,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,FULTON STREET,39.69,9656.00,93,17.22,Mist,1
4284648," February 6, 2020",15:00:00,Thursday,February,BRONX,10455,40.819542,-73.91353,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,3 AVENUE,41.72,4828.00,92,18.34,Mist,0
4292765," February 6, 2020",17:00:00,Thursday,February,BRONX,10472,40.830303,-73.8718,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,sedan,Bike,FTELEY AVENUE,41.81,2414.00,92,13.87,Mist,0
4284849," February 6, 2020",19:00:00,Thursday,February,MANHATTAN,10011,40.741055,-73.99786,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,taxi,Bike,7 AVENUE,40.71,4023.00,93,10.29,Mist,1
4284844," February 6, 2020",20:00:00,Thursday,February,MANHATTAN,10023,40.76889,-73.9821,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,BROADWAY,40.78,6437.00,93,9.17,Mist,1
4284934," February 6, 2020",23:00:00,Thursday,February,MANHATTAN,10012,40.725082,-73.99534,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,taxi,Bike,EAST HOUSTON STREET,39.92,9656.00,95,13.87,Rain,1
4291520," February 6, 2020",23:00:00,Thursday,February,MANHATTAN,10129,40.78393,-73.94423,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,EAST 97 STREET,39.92,9656.00,95,13.87,Rain,0
4285296," February 7, 2020",11:00:00,Friday,February,BROOKLYN,11201,40.689728,-73.99017,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Scooter,STATE STREET,41.67,2414.00,93,13.87,Mist,1
4284953," February 7, 2020",13:00:00,Friday,February,BROOKLYN,11223,40.609776,-73.9643,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bus,Bike,AVENUE P,41.72,2816.00,94,13.87,Rain,1
4285493," February 7, 2020",14:00:00,Friday,February,QUEENS,11102,40.773964,-73.9228,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,station wagon/sport utility vehicle,Bike,23 STREET,42.33,2012.00,94,16.11,Rain,0
4285984," February 7, 2020",21:00:00,Friday,February,BRONX,10451,40.820858,-73.912575,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,convertible,E-Bike,EAST 157 STREET,38.82,10000.00,73,36.91,Rain,0
4285513," February 7, 2020",21:00:00,Friday,February,BROOKLYN,11226,40.653576,-73.95946,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,LENOX ROAD,38.82,10000.00,73,36.91,Rain,1
4285344," February 8, 2020",17:00:00,Saturday,February,BRONX,10467,40.880257,-73.876785,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,taxi,Bike,EAST GUN HILL ROAD,38.41,10000.00,47,21.92,Rain,0
4285782," February 8, 2020",23:00:00,Saturday,February,MANHATTAN,10016,40.74073,-73.981766,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,EAST 26 STREET,39.02,10000.00,46,13.87,Clear,1
4285998," February 9, 2020",0:00:00,Sunday,February,BROOKLYN,11219,40.641247,-73.99337,1,0,0,0,1,0,0,0,Unspecified,Unspecified,taxi,Bike,FORT HAMILTON PARKWAY,38.97,10000.00,47,11.41,Clear,1
