,COLLISION_ID,DATES,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,STREET,BIKE_LANE,DAY_OF_WEEK,MONTH
7195,4515856," April 3, 2022",18:00:00,BROOKLYN,11215,40.672794,-73.98329,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,5 AVENUE,1,Sunday,April
7196,4516752," April 4, 2022",4:00:00,BROOKLYN,11236,40.64485,-73.911125,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,REMSEN AVENUE,1,Monday,April
7197,4516390," April 4, 2022",7:00:00,BRONX,10460,40.84271,-73.885666,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Following Too Closely,sedan,E-Bike,EAST TREMONT AVENUE,0,Monday,April
7198,4517688," April 4, 2022",11:00:00,MANHATTAN,10003,40.730564,-73.99052,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,4 AVENUE,1,Monday,April
7199,4516205," April 4, 2022",14:00:00,QUEENS,11354,40.76718,-73.811646,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,e-bike,Sedan,153 STREET,0,Monday,April
7200,4516452," April 4, 2022",16:00:00,QUEENS,11102,40.771347,-73.92285,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,CRESCENT STREET,0,Monday,April
7201,4516494," April 4, 2022",19:00:00,QUEENS,11372,40.753048,-73.89155,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,75 STREET,0,Monday,April
7202,4516325," April 4, 2022",19:00:00,MANHATTAN,10002,40.71997,-73.992905,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,DELANCEY STREET,1,Monday,April
7203,4517211," April 5, 2022",17:00:00,BRONX,10453,40.84915,-73.917336,1,0,0,0,1,0,0,0,Following Too Closely,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,WEST 176 STREET,0,Tuesday,April
7204,4518079," April 5, 2022",18:00:00,QUEENS,11418,40.695023,-73.84645,1,0,0,0,1,0,0,0,Turning Improperly,Following Too Closely,bike,Station Wagon/Sport Utility Vehicle,JAMAICA AVENUE,0,Tuesday,April
7205,4517020," April 5, 2022",21:00:00,MANHATTAN,10033,40.84771,-73.93798,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,WEST 177 STREET,0,Tuesday,April
7206,4518498," April 6, 2022",0:00:00,MANHATTAN,10029,40.794907,-73.94856,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,EAST 108 STREET,0,Wednesday,April
7207,4516769," April 6, 2022",9:00:00,QUEENS,11428,40.724144,-73.73604,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,station wagon/sport utility vehicle,Bike,WINCHESTER BOULEVARD,0,Wednesday,April
7208,4518211," April 6, 2022",13:00:00,MANHATTAN,10006,40.711033,-74.01454,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,sedan,Bike,WEST STREET,1,Wednesday,April
7209,4516935," April 6, 2022",13:00:00,BRONX,10467,40.86536,-73.87043,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,ALLERTON AVENUE,0,Wednesday,April
7210,4517611," April 6, 2022",19:00:00,MANHATTAN,10010,40.74345,-73.9882,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,Taxi,WEST 26 STREET,1,Wednesday,April
7211,4517185," April 6, 2022",20:00:00,QUEENS,11103,40.767353,-73.9177,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,34 STREET,0,Wednesday,April
7212,4516934," April 6, 2022",21:00:00,MANHATTAN,10010,40.74147,-73.985435,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,EAST 25 STREET,1,Wednesday,April
7213,4517419," April 7, 2022",9:00:00,BROOKLYN,11216,40.68218,-73.94659,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Ambulance,HALSEY STREET,0,Thursday,April
7214,4518968," April 7, 2022",10:00:00,BROOKLYN,11238,40.67766,-73.968864,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,pick-up truck,Bike,VANDERBILT AVENUE,1,Thursday,April
7215,4517091," April 7, 2022",12:00:00,MANHATTAN,10013,40.715157,-74.00212,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,WORTH STREET,0,Thursday,April
7216,4517399," April 7, 2022",12:00:00,BROOKLYN,11238,40.687866,-73.96879,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,LAFAYETTE AVENUE,1,Thursday,April
7217,4517075," April 7, 2022",14:00:00,QUEENS,11434,40.675198,-73.789894,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,125 AVENUE,0,Thursday,April
7218,4518285," April 7, 2022",16:00:00,BRONX,10456,40.831184,-73.913284,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,E-Bike,EAST 167 STREET,0,Thursday,April
7219,4520909," April 7, 2022",20:00:00,BROOKLYN,11225,40.67066,-73.957985,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,E-Bike,FRANKLIN AVENUE,0,Thursday,April
7220,4517190," April 7, 2022",21:00:00,BRONX,10459,40.81889,-73.89609,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,pick-up truck,Bike,BECK STREET,0,Thursday,April
7221,4517714," April 8, 2022",7:00:00,QUEENS,11379,40.713287,-73.87163,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,tow truck / wrecker,Bike,METROPOLITAN AVENUE,0,Friday,April
7222,4517956," April 8, 2022",12:00:00,MANHATTAN,10016,40.746403,-73.97973,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,bus,Bike,LEXINGTON AVENUE,1,Friday,April
7223,4519901," April 8, 2022",12:00:00,BROOKLYN,11217,40.677048,-73.98004,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,5 AVENUE,1,Friday,April
7224,4517632," April 8, 2022",17:00:00,BROOKLYN,11226,40.653774,-73.95617,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BEDFORD AVENUE,1,Friday,April
7225,4519964," April 8, 2022",17:00:00,BRONX,10472,40.82817,-73.86265,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,WATSON AVENUE,0,Friday,April
7226,4517519," April 8, 2022",17:00:00,BROOKLYN,11237,40.707783,-73.932076,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,JOHNSON AVENUE,1,Friday,April
7227,4517762," April 8, 2022",18:00:00,BROOKLYN,11201,40.692234,-73.987305,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,WILLOUGHBY STREET,1,Friday,April
7228,4518265," April 8, 2022",18:00:00,BRONX,10473,40.820877,-73.8667,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,sedan,Bike,ROSEDALE AVENUE,0,Friday,April
7229,4517341," April 8, 2022",23:00:00,QUEENS,11377,40.752563,-73.90526,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Station Wagon/Sport Utility Vehicle,BROADWAY,0,Friday,April
7230,4517514," April 9, 2022",11:00:00,BROOKLYN,11211,40.71196,-73.9407,1,0,0,0,1,0,0,0,Oversized Vehicle,Obstruction/Debris,bus,Bike,BUSHWICK AVENUE,0,Saturday,April
7231,4518633," April 9, 2022",17:00:00,BRONX,10457,40.85025,-73.9007,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,station wagon/sport utility vehicle,Bike,EAST BURNSIDE AVENUE,0,Saturday,April
7232,4517959," April 10, 2022",8:00:00,MANHATTAN,10022,40.759983,-73.964806,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,EAST 58 STREET,0,Sunday,April
7233,4520097," April 10, 2022",15:00:00,BROOKLYN,11235,40.576385,-73.96718,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,BRIGHTON 1 STREET,1,Sunday,April
7234,4518297," April 10, 2022",17:00:00,QUEENS,11369,40.758884,-73.871666,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,97 STREET,0,Sunday,April
7235,4518569," April 10, 2022",18:00:00,BROOKLYN,11235,40.58117,-73.95989,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,CONEY ISLAND AVENUE,0,Sunday,April
7236,4518555," April 10, 2022",20:00:00,BRONX,10453,40.85573,-73.910416,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,sedan,Bike,UNIVERSITY AVENUE,0,Sunday,April
7237,4518256," April 10, 2022",21:00:00,MANHATTAN,10031,40.825954,-73.94337,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,E-Bike,SAINT NICHOLAS AVENUE,0,Sunday,April
7238,4518845," April 11, 2022",0:00:00,MANHATTAN,10001,40.749706,-73.99157,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,sedan,Bike,WEST 32 STREET,0,Monday,April
7239,4518622," April 11, 2022",7:00:00,BROOKLYN,11221,40.697075,-73.93185,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,BUSHWICK AVENUE,0,Monday,April
7240,4518790," April 11, 2022",8:00:00,BROOKLYN,11204,40.615993,-73.99717,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,73 STREET,1,Monday,April
7241,4518300," April 11, 2022",12:00:00,BROOKLYN,11203,40.647007,-73.946266,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,NEW YORK AVENUE,1,Monday,April
7242,4518165," April 11, 2022",12:00:00,BROOKLYN,11201,0.0,0.0,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,taxi,Bike,SMITH STREET,0,Monday,April
7243,4518178," April 11, 2022",16:00:00,BROOKLYN,11220,40.63552,-74.0167,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,6 AVENUE,1,Monday,April
7244,4518241," April 11, 2022",16:00:00,BRONX,10457,40.85071,-73.89408,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,EAST 180 STREET,0,Monday,April
7245,4518508," April 12, 2022",3:00:00,BROOKLYN,11232,40.646717,-73.99789,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,station wagon/sport utility vehicle,Bike,40 STREET,1,Tuesday,April
7246,4518292," April 12, 2022",5:00:00,BRONX,10472,40.834007,-73.87568,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,EAST 174 STREET,0,Tuesday,April
7247,4521598," April 12, 2022",9:00:00,BROOKLYN,11201,40.693798,-73.987236,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unsafe Speed,station wagon/sport utility vehicle,Bike,JAY STREET,1,Tuesday,April
7248,4518646," April 12, 2022",13:00:00,MANHATTAN,10012,40.728413,-73.99426,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,BROADWAY,1,Tuesday,April
7249,4518640," April 12, 2022",13:00:00,BROOKLYN,11215,40.66822,-73.97383,2,0,0,0,2,0,0,0,Unsafe Speed,Unsafe Speed,bike,Bike,PROSPECT PARK WEST,0,Tuesday,April
7250,4518512," April 12, 2022",13:00:00,MANHATTAN,10019,40.759842,-73.984184,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,taxi,Bike,WEST 48 STREET,0,Tuesday,April
7251,4520257," April 12, 2022",14:00:00,QUEENS,11101,40.75201,-73.93016,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,taxi,Bike,NORTHERN BOULEVARD,0,Tuesday,April
7252,4518513," April 12, 2022",14:00:00,MANHATTAN,10018,40.754055,-73.99583,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,9 AVENUE,1,Tuesday,April
7253,4518564," April 12, 2022",14:00:00,BRONX,10455,40.818504,-73.91448,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST 153 STREET,0,Tuesday,April
7254,4518924," April 12, 2022",17:00:00,MANHATTAN,10016,40.741642,-73.97817,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,2 AVENUE,1,Tuesday,April
7255,4519817," April 12, 2022",17:00:00,MANHATTAN,10025,40.797215,-73.969925,1,0,0,0,1,0,0,0,Unspecified,Unspecified,taxi,E-Bike,WEST 100 STREET,0,Tuesday,April
7256,4519034," April 12, 2022",21:00:00,MANHATTAN,10129,40.78393,-73.94423,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,station wagon/sport utility vehicle,Bike,1 AVENUE,0,Tuesday,April
7257,4518505," April 12, 2022",22:00:00,BROOKLYN,11218,40.63613,-73.97274,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,sedan,Bike,DITMAS AVENUE,1,Tuesday,April
7258,4518574," April 13, 2022",6:00:00,QUEENS,11377,40.74128,-73.90257,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,QUEENS BOULEVARD,0,Wednesday,April
7259,4518813," April 13, 2022",7:00:00,MANHATTAN,10128,40.765545,-73.95471,1,0,0,0,1,0,0,0,Unspecified,Unspecified,bike,Station Wagon/Sport Utility Vehicle,EAST 70 STREET,0,Wednesday,April
7260,4518868," April 13, 2022",9:00:00,BROOKLYN,11206,40.701912,-73.93699,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,E-Bike,FLUSHING AVENUE,0,Wednesday,April
7261,4518846," April 13, 2022",11:00:00,BROOKLYN,11230,40.61659,-73.96363,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,CONEY ISLAND AVENUE,0,Wednesday,April
7262,4519019," April 13, 2022",11:00:00,BROOKLYN,11204,40.615562,-73.979645,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,station wagon/sport utility vehicle,Bike,BAY PARKWAY,1,Wednesday,April
7263,4519117," April 13, 2022",15:00:00,QUEENS,11385,40.711838,-73.917496,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,TROUTMAN STREET,0,Wednesday,April
7264,4518764," April 13, 2022",20:00:00,BROOKLYN,11232,40.644478,-74.00022,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Bike,8 AVENUE,1,Wednesday,April
7265,4519887," April 13, 2022",21:00:00,BROOKLYN,11212,40.663116,-73.915886,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,DUMONT AVENUE,0,Wednesday,April
7266,4519343," April 14, 2022",8:00:00,QUEENS,11237,40.709393,-73.9219,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,CYPRESS AVENUE,0,Thursday,April
7267,4519206," April 14, 2022",11:00:00,QUEENS,11373,40.73599,-73.86551,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,bus,Bike,JUNCTION BOULEVARD,0,Thursday,April
7268,4519031," April 14, 2022",13:00:00,QUEENS,11377,40.74539,-73.90662,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Taxi,ROOSEVELT AVENUE,0,Thursday,April
7269,4519563," April 14, 2022",13:00:00,BROOKLYN,11219,40.636566,-73.997696,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,51 STREET,1,Thursday,April
7270,4519164," April 14, 2022",14:00:00,BROOKLYN,11223,40.597168,-73.97149,1,0,0,0,1,0,0,0,Unspecified,Unspecified,station wagon/sport utility vehicle,Bike,WEST STREET,0,Thursday,April
7271,4518977," April 14, 2022",14:00:00,MANHATTAN,10035,40.804375,-73.93742,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Sedan,EAST 125 STREET,0,Thursday,April
7272,4519023," April 14, 2022",16:00:00,BROOKLYN,11238,40.67828,-73.958855,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,station wagon/sport utility vehicle,Bike,DEAN STREET,1,Thursday,April
7273,4519061," April 14, 2022",17:00:00,BROOKLYN,11234,40.59651,-73.90788,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,station wagon/sport utility vehicle,Bike,FLATBUSH AVENUE,1,Thursday,April
7274,4519076," April 14, 2022",17:00:00,BROOKLYN,11205,40.68978,-73.965195,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,sedan,Bike,DE KALB AVENUE,0,Thursday,April
7275,4520000," April 14, 2022",18:00:00,MANHATTAN,10027,40.811264,-73.95782,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,e-bike,Convertible,AMSTERDAM AVENUE,0,Thursday,April
7276,4524359," April 14, 2022",18:00:00,MANHATTAN,10024,40.779476,-73.97358,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,CENTRAL PARK WEST,0,Thursday,April
7277,4519545," April 14, 2022",19:00:00,BROOKLYN,11230,40.629654,-73.96509,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,bike,Station Wagon/Sport Utility Vehicle,AVENUE H,1,Thursday,April
7278,4519156," April 14, 2022",19:00:00,MANHATTAN,10075,40.772343,-73.95269,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,bike,Sedan,EAST 79 STREET,0,Thursday,April
7279,4519257," April 14, 2022",21:00:00,MANHATTAN,10002,40.712463,-73.99241,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,PIKE STREET,1,Thursday,April
7280,4519921," April 15, 2022",8:00:00,MANHATTAN,10010,40.740112,-73.98222,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,sedan,Bike,3 AVENUE,1,Friday,April
7281,4519192," April 15, 2022",9:00:00,QUEENS,11101,40.742874,-73.933945,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,E-Bike,VANDAM STREET,0,Friday,April
7282,4520008," April 15, 2022",10:00:00,QUEENS,11377,40.752155,-73.89995,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,bike,Sedan,34 AVENUE,0,Friday,April
7283,4521210," April 15, 2022",12:00:00,BROOKLYN,11213,40.668648,-73.92835,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,station wagon/sport utility vehicle,Bike,EASTERN PARKWAY,0,Friday,April
7284,4519501," April 15, 2022",12:00:00,BROOKLYN,11217,40.686646,-73.97982,1,0,0,0,1,0,0,0,Turning Improperly,Passing or Lane Usage Improper,station wagon/sport utility vehicle,Bike,SCHERMERHORN STREET,1,Friday,April
7285,4520287," April 15, 2022",14:00:00,MANHATTAN,10027,40.80521,-73.94736,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,LENOX AVENUE,0,Friday,April
7286,4519717," April 15, 2022",15:00:00,MANHATTAN,10034,40.872314,-73.91274,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,bike,PK,BROADWAY,0,Friday,April
7287,4520078," April 15, 2022",16:00:00,BRONX,10458,40.878826,-73.8829,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,E-Bike,EAST MOSHOLU PARKWAY NORTH,0,Friday,April
7288,4519903," April 15, 2022",19:00:00,BROOKLYN,11215,40.675175,-73.98471,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,1 STREET,1,Friday,April
7289,4519635," April 15, 2022",19:00:00,BROOKLYN,11216,40.679485,-73.94682,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unsafe Lane Changing,station wagon/sport utility vehicle,Bike,NEW YORK AVENUE,1,Friday,April
7290,4520083," April 15, 2022",23:00:00,MANHATTAN,10019,40.764736,-73.98804,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,WEST 52 STREET,1,Friday,April
7291,4519613," April 16, 2022",0:00:00,BROOKLYN,11213,40.67533,-73.93609,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,BERGEN STREET,1,Saturday,April
7292,4520106," April 16, 2022",16:00:00,MANHATTAN,10018,40.754093,-73.99209,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,pick-up truck,Bike,WEST 37 STREET,1,Saturday,April
7293,4522877," April 16, 2022",17:00:00,MANHATTAN,10003,40.73235,-73.984955,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,sedan,Bike,EAST 14 STREET,1,Saturday,April
7294,4519461," April 16, 2022",20:00:00,BROOKLYN,11232,40.659912,-73.998604,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,sedan,E-Bike,26 STREET,1,Saturday,April
7295,4520567," April 16, 2022",22:00:00,QUEENS,11372,40.754513,-73.8776,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,90 STREET,0,Saturday,April
7296,4524436," April 17, 2022",17:00:00,BROOKLYN,11238,40.674,-73.960396,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,sedan,Bike,CLASSON AVENUE,0,Sunday,April
7297,4519830," April 17, 2022",20:00:00,MANHATTAN,10021,40.773773,-73.96608,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,EAST 74 STREET,0,Sunday,April
7298,4520510," April 18, 2022",12:00:00,QUEENS,11375,40.728954,-73.847565,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,sedan,Bike,67 AVENUE,0,Monday,April
7299,4520576," April 18, 2022",13:00:00,QUEENS,11370,40.756794,-73.894135,1,0,0,0,1,0,0,0,Unspecified,Unspecified,sedan,Bike,73 STREET,0,Monday,April
7300,4520162," April 18, 2022",15:00:00,MANHATTAN,10022,40.757072,-73.96986,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,station wagon/sport utility vehicle,Bike,3 AVENUE,0,Monday,April
7301,4520684," April 19, 2022",8:00:00,BRONX,10459,40.826256,-73.88881,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,sedan,Bike,WESTCHESTER AVENUE,0,Tuesday,April
7302,4522141," April 19, 2022",10:00:00,BROOKLYN,11215,40.672768,-73.98672,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,pick-up truck,Bike,4 AVENUE,1,Tuesday,April
7303,4520473," April 19, 2022",17:00:00,MANHATTAN,10128,40.787224,-73.95417,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,MADISON AVENUE,0,Tuesday,April
7304,4521037," April 19, 2022",17:00:00,BRONX,10468,40.86235,-73.89997,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,bike,Sedan,EAST FORDHAM ROAD,0,Tuesday,April
7305,4520604," April 20, 2022",12:00:00,MANHATTAN,10011,40.74595,-73.99802,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,8 AVENUE,1,Wednesday,April
7306,4521268," April 20, 2022",14:00:00,BROOKLYN,11205,40.690693,-73.95728,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,station wagon/sport utility vehicle,Bike,DE KALB AVENUE,0,Wednesday,April
7307,4520853," April 20, 2022",22:00:00,BROOKLYN,11224,40.626236,-73.97086,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,bike,Bike,OCEAN PARKWAY,1,Wednesday,April
7308,4521002," April 21, 2022",0:00:00,MANHATTAN,10017,40.75425,-73.96899,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,sedan,Bike,2 AVENUE,0,Thursday,April
7309,4521246," April 21, 2022",6:00:00,QUEENS,11378,40.72294,-73.92054,1,0,0,0,1,0,0,0,Following Too Closely,Unspecified,sedan,Bike,MASPETH AVENUE,0,Thursday,April
7310,4522143," April 21, 2022",7:00:00,BROOKLYN,11215,40.669754,-73.98923,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,station wagon/sport utility vehicle,Bike,4 AVENUE,1,Thursday,April
7311,4521273," April 21, 2022",13:00:00,MANHATTAN,10026,40.803215,-73.95254,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,WEST 116 STREET,0,Thursday,April
7312,4521021," April 21, 2022",14:00:00,MANHATTAN,10016,40.744778,-73.97589,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,station wagon/sport utility vehicle,Bike,EAST 34 STREET,0,Thursday,April
7313,4522096," April 21, 2022",15:00:00,QUEENS,11237,40.71401,-73.92405,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,station wagon/sport utility vehicle,Bike,METROPOLITAN AVENUE,0,Thursday,April
7314,4521109," April 21, 2022",17:00:00,QUEENS,11419,40.69132,-73.83142,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,sedan,Bike,114 STREET,1,Thursday,April
7315,4522307," April 22, 2022",1:00:00,MANHATTAN,10031,0.0,0.0,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,taxi,Bike,WEST 145 STREET,0,Friday,April
7316,4523099," April 22, 2022",8:00:00,BROOKLYN,11217,40.67573,-73.9746,1,0,0,0,1,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,sedan,Bike,7 AVENUE,1,Friday,April
7317,4523331," April 22, 2022",10:00:00,QUEENS,11101,40.75203,-73.92915,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,sedan,Bike,NORTHERN BOULEVARD,0,Friday,April
